sample,elapsed_ms
1,30.818153
2,20.192076
3,19.328308
4,18.436885
5,18.908423
6,18.362769
7,17.546423
8,17.478308
9,16.976
10,19.344731
11,18.282539
12,16.697346
13,16.398654
14,16.532
15,16.452654
16,16.116154
17,15.663577
18,15.712038
19,15.443038
20,15.560654
21,16.632385
22,16.703346
23,16.706616
24,18.059808
25,17.316577
26,15.9435
27,15.705846
28,15.687462
29,15.375615
30,15.281808
31,15.429692
32,15.668885
33,15.180769
34,15.378769
35,15.333192
36,15.531769
37,15.191769
38,16.517423
39,16.884423
40,17.922269
41,16.268269
42,16.03473
43,15.989884
44,15.281577
45,15.431615
46,15.403039
47,15.750385
48,15.341654
49,14.603692
50,14.189039
51,29.146346
52,15.387307
53,15.679654
54,16.242577
55,14.868
56,14.589884
57,13.797962
58,14.187808
59,81.146577
60,14.191153
61,14.281885
62,13.980731
63,14.378962
64,14.007385
65,14.519961
66,17.818423
67,15.353154
68,15.205462
69,18.973423
70,14.683308
71,14.487077
72,17.303961
73,14.418385
74,14.436731
75,14.469923
76,14.513462
77,14.16
78,14.143692
79,13.890154
80,14.031192
81,15.586423
82,14.908923
83,14.714039
84,14.171807
85,14.272539
86,14.843192
87,14.529193
88,14.518654
89,14.375769
90,14.507077
91,14.449231
92,14.589346
93,14.063461
94,13.951154
95,16.761961
96,15.526423
97,16.936077
98,14.966
99,14.412923
100,14.250577
101,13.858846
102,14.034577
103,13.840308
104,13.790385
105,13.961654
106,14.290154
107,14.01223
108,13.684538
109,13.641616
110,14.766615
111,15.520653
112,14.140423
113,14.43
114,13.9
115,16.847847
116,13.720039
117,14.201769
118,14.123769
119,14.137423
120,14.194385
121,13.843538
122,13.939
123,13.288154
124,13.961077
125,13.896308
126,20.502731
127,14.649808
128,15.1095
129,13.896347
130,13.549461
131,13.784884
132,28.442923
133,13.4265
134,13.484615
135,13.292269
136,13.414962
137,13.759423
138,13.902308
139,25.06377
140,14.785269
141,14.945153
142,14.177961
143,14.508577
144,14.221115
145,14.570654
146,15.12227
147,13.703884
148,14.085731
149,13.927307
150,14.460462
151,13.513769
152,13.381616
153,13.055846
154,13.560538
155,14.453153
156,13.336692
157,14.213577
158,13.260423
159,13.789692
160,13.768269
161,13.885769
162,14.061308
163,17.491116
164,14.920039
165,14.907577
166,13.415461
167,13.608769
168,13.968385
169,14.020231
170,13.850616
171,13.155231
172,13.433077
173,13.795154
174,13.749423
175,13.4905
176,14.124462
177,13.824193
178,13.7265
179,14.268192
180,13.860538
181,16.577577
182,14.823308
183,14.598346
184,14.244923
185,13.5135
186,13.569231
187,13.582807
188,13.451885
189,13.200923
190,13.321115
191,13.217385
192,55.833385
193,29.256808
194,17.803654
195,13.773693
196,13.721423
197,13.771154
198,13.702884
199,13.761846
200,15.401153
201,14.846077
202,14.311923
203,15.052731
204,13.982654
205,13.485538
206,13.825269
207,13.744077
208,14.190423
209,13.162154
210,13.255962
211,13.3245
212,13.097539
213,13.143885
214,13.249307
215,13.337999
216,13.382654
217,13.059077
218,13.58623
219,17.68123
220,14.259
221,14.166693
222,13.511961
223,14.299077
224,13.386962
225,13.160423
226,13.037808
227,23.603116
228,12.974962
229,14.183423
230,13.058192
231,13.233
232,12.973269
233,13.410461
234,13.435
235,14.568385
236,14.214116
237,13.879653
238,14.139346
239,13.575385
240,13.872692
241,13.422923
242,13.142192
243,13.139039
244,13.302384
245,13.053346
246,12.930654
247,12.954193
248,12.901692
249,12.964923
250,12.935
251,13.510847
252,14.101346
253,13.818577
254,13.520615
255,59.528846
256,13.565346
257,13.904731
258,13.071077
259,13.096154
260,12.956307
261,13.371654
262,13.018231
263,12.976692
264,13.362423
265,12.748154
266,13.169577
267,13.492769
268,13.761846
269,13.850576
270,13.550846
271,14.010692
272,18.718885
273,14.200577
274,13.267654
275,13.371692
276,13.463038
277,13.746808
278,13.686307
279,13.250654
280,12.992153
281,13.19
282,13.619923
283,13.135808
284,12.79
285,13.404885
286,39.404461
287,14.096385
288,13.785
289,13.632346
290,14.283269
291,13.78877
292,12.993038
293,14.778193
294,12.819346
295,12.953231
296,12.905116
297,13.519577
298,13.051884
299,13.391077
300,14.403538
301,13.386538
302,13.707423
303,13.586154
304,13.123346
305,13.576307
306,13.388462
307,17.350885
308,14.115307
309,13.984423
310,13.296154
311,17.642423
