sample,elapsed_ms
12001,32.795423
12002,32.469231
12003,33.298923
12004,33.659846
12005,34.435962
12006,34.08973
12007,34.360192
12008,34.665461
12009,35.063577
12010,33.987461
12011,34.124039
12012,32.844538
12013,33.631577
12014,33.386039
12015,33.404154
12016,35.357
12017,34.726
12018,33.366577
12019,32.42127
12020,32.266577
12021,33.678654
12022,33.575769
12023,33.126615
12024,33.496154
12025,33.272038
12026,33.027577
12027,33.47577
12028,32.706307
12029,35.036693
12030,32.631307
12031,33.671115
12032,33.363808
12033,34.933116
12034,34.269384
12035,33.171039
12036,37.301192
12037,36.750307
12038,33.534384
12039,34.6895
12040,33.797423
12041,33.606769
12042,34.151462
12043,36.875923
12044,35.31
12045,32.752462
12046,32.767269
12047,33.080423
12048,32.293
12049,33.723076
12050,34.487154
12051,33.070077
12052,33.030885
12053,32.681231
12054,34.209923
12055,33.672692
12056,33.243654
12057,33.242461
12058,30.506269
12059,34.247154
12060,33.541539
12061,32.793038
12062,34.732808
12063,33.322962
12064,33.0955
12065,34.311077
12066,33.667847
12067,33.614731
12068,36.615116
12069,34.036847
12070,33.909269
12071,40.174154
12072,35.172577
12073,33.496615
12074,32.344192
12075,32.855423
12076,34.228192
12077,34.035039
12078,33.622231
12079,33.431692
12080,32.032193
12081,32.715961
12082,33.314577
12083,32.720115
12084,32.717346
12085,32.638885
12086,34.064616
12087,33.705731
12088,33.467308
12089,33.758653
12090,33.673385
12091,33.716192
12092,34.642576
12093,33.123461
12094,33.755846
12095,33.653846
12096,34.587461
12097,34.073
12098,33.770077
12099,34.847731
12100,36.055077
12101,32.835846
12102,32.017769
12103,33.262077
12104,32.459423
12105,33.175038
12106,32.345039
12107,33.403538
12108,33.121346
12109,33.544038
12110,32.566
12111,32.368077
12112,32.357154
12113,31.765077
12114,32.92377
12115,34.937461
12116,32.790077
12117,33.177538
12118,34.467385
12119,34.528384
12120,34.9265
12121,34.22777
12122,34.924385
12123,34.278654
12124,34.685192
12125,34.616539
12126,34.158116
12127,34.781154
12128,34.215038
12129,32.538038
12130,33.618962
12131,33.405307
12132,35.712693
12133,34.083385
12134,33.739384
12135,32.41877
12136,33.048385
12137,33.289538
12138,32.944077
12139,32.182961
12140,31.862
12141,34.611692
12142,34.583847
12143,34.06377
12144,34.788615
12145,53.948923
12146,34.425885
12147,35.4255
12148,33.501461
12149,33.44323
12150,34.972192
12151,34.098154
12152,35.502539
12153,39.322654
12154,35.021154
12155,34.308308
12156,33.217385
12157,33.828423
12158,32.884692
12159,33.781308
12160,34.191769
12161,37.138346
12162,33.138577
12163,33.612692
12164,32.688885
12165,32.209885
12166,32.947192
12167,33.065846
12168,32.363885
12169,33.160385
12170,34.331115
12171,33.427462
12172,34.467077
12173,33.978692
12174,33.400385
12175,33.474116
12176,33.349807
12177,34.706
12178,34.854039
12179,34.387116
12180,33.849269
12181,36.150154
12182,39.533231
12183,31.991
12184,32.776846
12185,33.980808
12186,32.697769
