sample,elapsed_ms
6001,39.576346
6002,31.694115
6003,32.693616
6004,35.968615
6005,32.485385
6006,31.962615
6007,31.988653
6008,33.862962
6009,35.318962
6010,34.067039
6011,35.836577
6012,35.28577
6013,32.533807
6014,31.710615
6015,33.652654
6016,33.589307
6017,33.552693
6018,53.873847
6019,32.386077
6020,33.543192
6021,32.565153
6022,32.2555
6023,32.4755
6024,32.551
6025,32.064423
6026,33.166923
6027,32.551885
6028,35.077423
6029,34.272923
6030,33.796846
6031,37.589231
6032,34.231538
6033,32.648884
6034,33.715923
6035,33.533116
6036,32.883153
6037,32.510461
6038,33.467808
6039,34.772462
6040,32.205077
6041,33.124
6042,33.072039
6043,32.869154
6044,31.791115
6045,34.186961
6046,33.534539
6047,36.312116
6048,33.984577
6049,34.556538
6050,40.310346
6051,32.766808
6052,33.248231
6053,31.847808
6054,32.51
6055,32.044038
6056,32.329847
6057,32.189769
6058,34.183038
6059,32.937116
6060,33.370077
6061,31.937577
6062,32.524731
6063,33.425116
6064,34.163846
6065,34.122846
6066,34.046769
6067,33.398308
6068,34.903423
6069,33.026154
6070,34.812308
6071,34.249923
6072,32.711962
6073,32.931192
6074,33.166077
6075,33.679462
6076,32.884462
6077,32.497116
6078,32.683231
6079,36.980154
6080,33.784808
6081,32.8495
6082,33.064385
6083,33.338846
6084,32.529154
6085,32.97177
6086,34.112731
6087,33.688077
6088,34.303961
6089,37.250423
6090,52.366
6091,31.151038
6092,33.987308
6093,32.272116
6094,32.398538
6095,34.618038
6096,32.4635
6097,34.574346
6098,32.104
6099,32.879577
6100,32.091461
6101,32.843038
6102,37.5355
6103,34.324654
6104,33.020731
6105,34.009423
6106,32.830346
6107,36.135923
6108,40.530961
6109,37.961461
6110,32.752193
6111,33.538847
6112,33.381615
6113,32.9915
6114,32.117923
6115,33.138654
6116,33.327769
6117,32.771384
6118,33.547269
6119,32.841385
6120,32.635846
6121,32.77
6122,33.946154
6123,34.373731
6124,33.606269
6125,33.562884
6126,33.972346
6127,35.331346
