sample,elapsed_ms
6001,31.195038
6002,32.4105
6003,33.480885
6004,33.647038
6005,32.383539
6006,30.762923
6007,31.428076
6008,33.614154
6009,33.413462
6010,34.032807
6011,42.486192
6012,30.194423
6013,30.192077
6014,30.543884
6015,30.680769
6016,31.554077
6017,33.391615
6018,33.150154
6019,30.282038
6020,31.289692
6021,31.090038
6022,32.507423
6023,32.208462
6024,31.773308
6025,37.173308
6026,32.891731
6027,34.368807
6028,32.382115
6029,32.226153
6030,32.343269
6031,32.847693
6032,30.355461
6033,30.370884
6034,31.419885
6035,32.973077
6036,31.234653
6037,31.122077
6038,33.959115
6039,32.041231
6040,33.337231
6041,36.295577
6042,34.081039
6043,30.755616
6044,30.94327
6045,32.922039
6046,31.831538
6047,31.989884
6048,32.221462
6049,32.608308
6050,33.740615
6051,30.543346
6052,30.899884
6053,30.997462
6054,31.945
6055,30.069577
6056,32.165769
6057,32.123654
6058,31.017846
6059,32.026231
6060,32.324269
6061,36.332923
6062,32.310423
6063,35.622116
6064,32.911654
6065,32.404808
6066,33.31423
6067,32.286616
6068,31.764347
6069,39.188654
6070,33.721846
6071,37.725346
6072,31.901577
6073,30.556846
6074,31.955577
6075,30.929231
6076,30.364231
6077,33.615231
6078,32.616
6079,32.158769
6080,31.607077
6081,31.376385
6082,32.473385
6083,34.253038
6084,32.133
6085,31.468038
6086,31.105693
6087,33.310961
6088,33.916192
6089,35.231
6090,31.443346
6091,32.152539
6092,33.000692
6093,32.001307
6094,31.778961
6095,32.418615
6096,31.135577
6097,32.074885
6098,34.935
6099,31.363769
6100,31.82927
6101,30.439385
6102,32.606692
6103,32.191308
6104,34.376808
6105,31.673192
6106,35.284192
6107,33.062808
6108,36.451807
6109,31.841769
6110,33.796384
6111,32.129807
6112,31.680846
6113,32.0125
6114,33.00123
6115,32.507231
6116,32.363538
6117,33.044461
6118,31.173769
6119,32.554577
6120,30.36027
6121,32.358731
6122,33.759653
6123,33.420154
6124,33.777039
6125,33.228346
6126,32.250423
6127,33.639539
6128,33.336961
6129,32.264808
6130,30.119308
6131,34.043576
6132,31.918885
6133,31.469808
6134,33.242539
6135,33.597923
6136,32.3825
6137,31.152538
6138,31.602538
6139,33.557692
6140,33.033
6141,33.090423
6142,31.619615
6143,32.661769
6144,31.259999
6145,30.617154
6146,31.838731
6147,34.926308
6148,32.824
6149,31.128654
6150,30.951808
6151,31.404731
6152,31.772038
6153,33.43073
6154,31.672154
6155,31.096385
6156,36.425577
6157,32.140847
6158,32.341154
6159,30.825923
6160,30.955231
6161,32.345038
