sample,elapsed_ms
12001,31.700231
12002,32.506154
12003,31.782
12004,32.843423
12005,33.560347
12006,32.761231
12007,32.056538
12008,32.61
12009,32.5405
12010,32.1565
12011,31.566
12012,33.095654
12013,32.922693
12014,32.959385
12015,31.558154
12016,33.861769
12017,33.624884
12018,36.127153
12019,31.059461
12020,34.761461
12021,31.204269
12022,32.234308
12023,32.125885
12024,31.8805
12025,30.370923
12026,31.674115
12027,31.339923
12028,31.337115
12029,34.176462
12030,31.584654
12031,32.755962
12032,32.08227
12033,32.392961
12034,31.817577
12035,34.625924
12036,34.681154
12037,32.802654
12038,32.870654
12039,31.608615
12040,32.661846
12041,32.555615
12042,33.036499
12043,33.749885
12044,39.038885
12045,32.527846
12046,30.212039
12047,31.78573
12048,32.086962
12049,32.778192
12050,31.623692
12051,30.952885
12052,31.865231
12053,33.755885
12054,31.241154
12055,32.133038
12056,31.670423
12057,30.504846
12058,31.377192
12059,31.282115
12060,31.421269
12061,31.637269
12062,32.881077
12063,35.693384
12064,32.930616
12065,31.333385
12066,32.469038
12067,33.332847
12068,32.645962
12069,31.720961
12070,31.849654
12071,33.444269
12072,58.238077
12073,31.857423
12074,32.021423
12075,30.518923
12076,34.041231
12077,32.946693
12078,32.511693
12079,32.237423
12080,31.902347
12081,31.183692
12082,32.529731
12083,31.173731
12084,30.840307
12085,34.026308
12086,32.538923
12087,32.637807
12088,32.179
12089,33.319654
12090,31.638116
12091,32.685539
12092,31.410847
12093,33.438307
12094,31.936077
12095,32.860769
12096,32.080654
12097,31.721808
12098,38.554885
12099,32.774
12100,35.194193
12101,32.364538
12102,30.999692
12103,32.459884
12104,31.471576
12105,31.496923
12106,31.700538
12107,32.725538
12108,31.787923
12109,31.953654
12110,31.186346
12111,30.334308
12112,30.337847
12113,33.210346
12114,31.576538
12115,32.457154
12116,32.0225
12117,31.113192
12118,32.872616
12119,32.241269
12120,32.852923
12121,32.472423
12122,32.411769
12123,32.022346
12124,32.110115
12125,33.698423
12126,41.367885
12127,35.942269
12128,33.602692
12129,30.910231
12130,31.368846
12131,31.397038
12132,32.857
12133,32.100615
12134,31.261577
12135,32.357807
12136,31.347307
12137,30.337347
12138,31.132347
12139,31.603269
12140,32.221308
12141,32.818962
12142,32.718347
12143,33.089115
12144,32.334693
12145,33.698308
12146,33.228654
12147,32.529769
12148,32.194539
12149,32.562615
12150,32.877308
12151,31.921885
12152,35.293038
12153,39.736077
12154,33.305385
12155,31.442884
12156,30.901538
12157,31.790269
12158,32.264885
12159,31.311923
12160,34.626884
12161,31.856423
12162,32.557961
12163,30.852423
12164,31.2685
12165,31.628884
12166,31.058154
12167,30.785808
12168,31.544731
12169,33.735885
12170,32.121269
12171,33.829308
12172,32.497308
12173,32.223308
12174,31.780846
12175,33.321653
12176,32.050039
12177,32.499231
12178,32.18873
12179,33.564731
12180,32.260115
12181,32.770847
12182,32.0975
12183,31.507962
12184,30.876654
12185,31.408423
12186,31.857153
12187,32.115576
12188,31.159923
12189,30.812038
12190,30.263961
12191,30.419307
12192,30.002538
12193,30.878654
12194,30.0435
12195,31.23373
12196,35.615231
12197,32.370077
12198,32.523038
12199,35.199653
12200,35.826885
12201,31.874539
12202,30.785154
12203,32.349423
12204,31.884307
12205,32.915077
12206,31.615116
12207,31.782808
12208,33.793923
12209,34.372462
12210,31.778923
12211,31.523577
12212,31.900115
12213,31.575461
12214,32.747923
12215,32.498769
12216,31.494423
12217,51.221347
12218,30.606462
12219,36.730192
12220,30.580654
12221,30.030923
12222,32.183885
12223,32.799615
12224,32.725615
12225,31.578077
12226,32.288269
12227,33.551116
12228,32.561961
12229,33.187346
12230,31.583423
12231,31.677
12232,32.13927
12233,32.589231
12234,32.413808
12235,33.390115
12236,32.707038
12237,33.742577
12238,32.001962
12239,31.98823
12240,31.036116
12241,30.777269
12242,31.430962
12243,32.088116
12244,32.544962
12245,33.014077
12246,31.317576
12247,30.923807
12248,35.011616
12249,31.498116
12250,31.156461
12251,32.711693
12252,31.525346
12253,32.308577
12254,32.327846
12255,33.519077
12256,32.764961
12257,33.931692
12258,32.615769
12259,32.569538
12260,32.925846
12261,32.605231
12262,32.903885
12263,30.992769
12264,33.849192
12265,33.046885
12266,32.382538
12267,31.491154
12268,33.19773
12269,32.016962
12270,32.236539
12271,31.30673
12272,31.160385
