sample,elapsed_ms
4501,32.3315
4502,33.281539
4503,33.695231
4504,33.587615
4505,42.498885
4506,34.672269
4507,31.495616
4508,32.583961
4509,32.978693
4510,31.816154
4511,39.507653
4512,40.096423
4513,33.999885
4514,36.955846
4515,33.824846
4516,32.459693
4517,32.688577
4518,32.688193
4519,32.662231
4520,33.948269
4521,34.041577
4522,32.9825
4523,39.037039
4524,33.816
4525,34.720962
4526,32.368847
4527,33.239077
4528,32.154115
4529,32.552884
4530,31.79473
4531,33.479385
4532,31.818808
4533,34.560346
4534,32.984923
4535,32.833115
4536,32.057154
4537,32.836499
4538,33.706077
4539,32.984539
4540,33.330847
4541,33.420461
4542,34.374615
4543,35.504461
4544,35.778
4545,36.228807
4546,31.895807
4547,31.716616
4548,35.450615
4549,35.561423
4550,32.449192
4551,32.501576
4552,33.023654
4553,32.568154
4554,35.879192
4555,34.304692
4556,32.317307
4557,32.212769
4558,33.596923
4559,36.093884
4560,35.04227
4561,35.435192
4562,33.946307
4563,35.736269
4564,34.758308
4565,33.605077
4566,32.2905
4567,33.716884
4568,31.864
4569,52.81073
4570,33.553
4571,32.550615
4572,34.277308
4573,32.588616
4574,31.808615
4575,32.867885
4576,31.957461
4577,33.260192
4578,34.345616
4579,32.657423
4580,33.525923
4581,34.552269
4582,41.150923
4583,33.711038
4584,32.357769
4585,31.958
4586,32.364923
4587,32.534616
4588,34.112231
4589,33.517115
4590,33.171423
4591,34.395769
4592,33.043538
4593,34.524577
4594,32.778308
4595,31.938269
4596,32.871731
4597,33.419692
4598,34.8225
4599,34.779346
4600,33.402308
4601,33.841923
4602,36.0295
4603,39.987847
4604,32.975577
4605,33.8635
4606,32.222538
4607,33.764884
4608,31.726923
4609,34.622846
4610,32.713115
4611,32.168923
4612,33.475192
4613,32.540154
4614,33.063616
4615,33.720461
4616,33.209231
4617,33.417115
4618,34.331692
4619,33.93077
4620,34.489347
4621,36.808654
4622,31.408154
4623,32.629961
4624,33.960307
4625,32.28127
4626,33.019461
4627,32.089961
4628,33.751269
4629,32.178846
4630,32.563653
4631,33.430961
4632,32.662539
4633,32.639962
4634,32.353885
4635,33.422154
4636,33.915731
4637,33.466577
4638,33.412346
4639,34.453077
4640,36.559
4641,35.041962
4642,43.837307
4643,33.439923
4644,34.276846
4645,35.594847
4646,33.673384
4647,37.148731
4648,35.672808
