sample,elapsed_ms
7501,32.832731
7502,31.721308
7503,39.817885
7504,35.354308
7505,34.338846
7506,30.718077
7507,29.789962
7508,31.499039
7509,37.19673
7510,32.247615
7511,31.383847
7512,31.512193
7513,32.968615
7514,33.184154
7515,32.410847
7516,30.812154
7517,31.350846
7518,30.5615
7519,33.031808
7520,31.208269
7521,33.868154
7522,32.651885
7523,32.249654
7524,31.548116
7525,32.063923
7526,31.951538
7527,31.971269
7528,32.975385
7529,33.737846
7530,33.083269
7531,36.371
7532,39.182999
7533,40.388039
7534,30.919692
7535,31.889539
7536,30.406808
7537,30.784039
7538,33.341923
7539,32.411846
7540,30.708231
7541,31.726962
7542,32.5575
7543,39.115577
7544,33.324731
7545,34.406769
7546,30.532654
7547,31.403576
7548,37.598885
7549,32.447346
7550,32.689346
7551,31.750154
7552,31.995385
7553,32.807116
7554,31.103269
7555,32.294615
7556,32.738
7557,32.295231
7558,31.514308
7559,31.600538
7560,33.154154
7561,36.643154
7562,32.769769
7563,30.167346
7564,30.422769
7565,31.459
7566,32.269539
7567,33.740769
7568,32.385192
7569,37.306692
7570,31.2955
7571,33.371423
7572,31.183731
7573,33.030923
7574,29.632539
7575,34.120308
7576,32.993231
7577,33.969116
7578,33.042346
7579,33.574847
7580,32.698962
7581,33.729231
7582,33.337269
7583,31.441039
7584,31.006077
7585,32.970462
7586,32.491692
7587,33.847807
7588,33.979654
7589,34.702538
7590,30.747038
7591,34.353576
7592,33.051308
7593,32.181577
7594,31.502
7595,31.822538
7596,30.921385
7597,34.324423
7598,33.076538
7599,31.061077
7600,30.651461
7601,31.185462
7602,30.705307
7603,31.135116
7604,34.462192
7605,32.942577
7606,32.719193
7607,32.7285
7608,34.502961
7609,34.844384
7610,55.733884
7611,34.525769
7612,31.431462
7613,32.918654
7614,33.27673
7615,32.506577
7616,32.636192
7617,32.736538
7618,36.420231
7619,32.548654
7620,31.979769
7621,30.108539
7622,31.119923
7623,31.75
7624,31.619346
7625,30.676577
7626,32.597538
7627,32.144384
7628,32.006
7629,31.861038
7630,32.887115
7631,30.843923
7632,31.636038
7633,33.060346
7634,31.580885
7635,32.753885
7636,33.674808
7637,31.547307
7638,34.028577
7639,32.2255
7640,36.175
7641,33.717385
7642,36.32
7643,31.497
7644,38.942269
7645,36.124961
7646,31.661923
7647,30.9635
7648,31.422538
7649,32.071115
7650,34.026307
7651,33.530615
7652,32.537769
7653,33.032115
7654,33.111307
7655,32.836538
7656,31.622654
7657,37.128884
7658,31.237654
7659,34.858616
7660,31.463
7661,38.406885
7662,33.4395
7663,33.909923
7664,31.692192
7665,32.466693
7666,31.150654
7667,32.105346
7668,31.609885
7669,32.093808
7670,31.862808
7671,36.84823
7672,33.890346
7673,40.217731
7674,32.047962
7675,31.090961
7676,33.686538
7677,31.915923
7678,31.362231
7679,32.550692
7680,32.100923
7681,30.768731
7682,30.399808
7683,32.958808
7684,30.835154
7685,31.089116
7686,31.264154
7687,32.208116
7688,31.617731
7689,31.9295
7690,32.606231
7691,32.066192
7692,31.849769
7693,34.218192
7694,38.107154
7695,32.378154
7696,32.212308
7697,31.395962
7698,31.002346
7699,32.911115
7700,34.752385
7701,34.042577
7702,32.553115
7703,33.421347
7704,33.019269
7705,31.835192
7706,32.492423
7707,32.483653
7708,33.925077
7709,33.185462
7710,32.017885
7711,32.19327
7712,32.699808
7713,30.269885
7714,31.480308
7715,32.198423
7716,32.282038
7717,31.524423
7718,30.964385
7719,32.288962
7720,33.821192
7721,34.997347
7722,31.690154
7723,32.744193
7724,32.627962
7725,34.114693
7726,35.320423
7727,35.410923
7728,41.736115
