sample,elapsed_ms
9001,32.640039
9002,32.423153
9003,32.0615
9004,32.174846
9005,32.679038
9006,31.429154
9007,31.754308
9008,33.1505
9009,36.033808
9010,31.507461
9011,32.98177
9012,33.814154
9013,32.261846
9014,31.3315
9015,30.179231
9016,31.885308
9017,37.088385
9018,32.105616
9019,31.140116
9020,31.426462
9021,32.865077
9022,32.254884
9023,31.272231
9024,31.818154
9025,31.41223
9026,30.7625
9027,33.140577
9028,31.900923
9029,32.7335
9030,34.252307
9031,30.123423
9032,30.992231
9033,31.074308
9034,32.080769
9035,32.956807
9036,32.999615
9037,32.376693
9038,33.409846
9039,34.5465
9040,32.137538
9041,31.653385
9042,31.001538
9043,31.410423
9044,30.121884
9045,32.655539
9046,32.260461
9047,32.113192
9048,32.112539
9049,31.201
9050,31.240846
9051,31.735769
9052,31.249885
9053,31.283346
9054,35.486654
9055,32.760616
9056,32.673615
9057,32.659077
9058,32.838076
9059,31.052846
9060,33.489116
9061,32.992616
9062,37.289115
9063,32.037885
9064,31.723731
9065,38.74527
9066,32.472654
9067,36.016269
9068,31.367115
9069,32.014692
9070,31.308616
9071,31.374846
9072,31.017846
9073,33.621077
9074,33.440347
9075,30.892269
9076,31.485231
9077,32.401038
9078,32.2375
9079,31.478385
9080,30.991731
9081,30.317923
9082,32.105231
9083,32.100346
9084,32.153077
9085,31.553385
9086,32.926769
9087,35.79873
9088,31.663654
9089,32.849808
9090,31.655462
9091,32.138846
9092,33.279924
9093,33.336462
9094,36.020154
9095,32.1865
9096,31.737769
9097,31.5535
9098,31.037539
9099,32.352885
9100,33.847885
9101,31.901884
9102,55.68
9103,31.335385
9104,31.866
9105,30.491308
9106,31.597269
9107,31.856385
9108,34.399154
9109,33.220308
9110,31.465461
9111,31.159769
9112,42.487731
9113,33.966692
9114,34.44323
9115,34.369462
9116,33.9755
9117,33.941615
9118,32.688577
9119,31.793347
9120,34.869424
9121,33.406154
9122,34.309769
9123,31.5875
9124,31.271423
9125,32.247153
9126,32.485077
9127,30.860153
9128,31.079962
9129,31.079769
9130,32.128308
9131,32.005616
9132,31.219154
9133,30.320269
9134,30.857654
9135,30.813077
9136,32.021692
9137,32.295077
9138,34.018577
9139,32.306116
9140,32.456307
9141,32.038653
9142,32.92577
9143,31.704731
9144,32.462577
9145,32.368308
9146,32.759038
9147,31.82273
9148,38.295231
9149,32.944192
9150,35.454077
9151,31.604
9152,31.631692
9153,31.07923
9154,31.928731
9155,32.182346
9156,33.116961
9157,30.409653
9158,32.243077
9159,32.120269
9160,31.660308
9161,32.055115
9162,30.656962
9163,30.280884
9164,31.779231
9165,32.674423
9166,32.009538
9167,32.826577
9168,32.031769
9169,32.572346
9170,32.139308
9171,33.591692
9172,31.043576
9173,33.158731
9174,32.541846
9175,32.498269
9176,32.447077
9177,32.867769
9178,32.343807
9179,31.0135
9180,32.18773
9181,32.06723
9182,37.06427
9183,33.049154
9184,31.781461
9185,32.414
9186,30.991962
9187,31.596231
9188,30.970731
9189,33.105
9190,30.329692
9191,31.796616
9192,34.349346
9193,32.854731
9194,31.858962
9195,31.698923
9196,32.804885
9197,33.241423
