sample,elapsed_ms
1501,34.590616
1502,36.509
1503,34.051962
1504,35.905923
1505,38.725577
1506,35.881923
1507,34.385115
1508,32.553847
1509,35.601615
1510,34.19
1511,35.952231
1512,39.636423
1513,35.064961
1514,34.014847
1515,36.977192
1516,32.723538
1517,34.351769
1518,31.211538
1519,32.217884
1520,32.215077
1521,35.081538
1522,33.436346
1523,35.338346
1524,32.891192
1525,36.263577
1526,32.994961
1527,31.955308
1528,32.446962
1529,32.974846
1530,33.020615
1531,33.647462
1532,33.2865
1533,33.022269
1534,35.697154
1535,35.248077
1536,32.479192
1537,36.728308
1538,34.272192
1539,32.802038
1540,31.766038
1541,33.922846
1542,35.531385
1543,32.953885
1544,33.385039
1545,33.597576
1546,32.652577
1547,33.419962
1548,31.617038
1549,34.601423
1550,34.962616
1551,33.451231
1552,33.833923
1553,36.871962
1554,36.172808
1555,34.232653
1556,33.767
1557,32.642769
1558,32.071539
1559,33.645538
1560,33.278077
1561,33.992654
1562,33.865615
1563,33.092077
1564,32.613038
1565,32.154231
1566,31.617576
1567,33.533731
1568,35.149846
1569,36.004654
1570,34.595538
1571,35.403693
1572,34.075923
1573,36.7335
1574,34.374923
1575,32.886577
1576,32.284616
1577,33.477115
1578,33.17223
1579,32.614692
1580,33.32273
1581,33.878077
1582,33.231192
1583,32.733154
1584,32.672846
1585,32.640692
1586,32.560923
1587,39.700346
1588,35.351731
1589,35.121769
1590,33.442654
1591,33.57677
1592,35.389346
1593,32.287153
1594,31.582115
1595,38.448192
1596,32.974846
1597,33.055577
1598,34.205577
1599,33.528615
1600,34.805154
1601,36.593347
1602,32.653231
1603,34.461692
1604,33.066923
1605,32.745653
1606,33.584384
1607,34.416769
1608,33.940577
1609,34.450692
1610,33.755192
1611,34.122308
1612,36.166307
1613,32.483539
1614,32.132961
1615,32.770847
1616,32.412077
1617,32.2825
1618,32.511346
1619,33.137077
1620,32.732153
1621,32.625462
1622,33.514461
1623,32.190846
1624,32.743308
1625,34.665577
1626,36.928346
1627,36.230615
1628,33.184615
1629,33.73473
1630,33.629846
1631,37.041846
1632,35.978538
1633,32.937231
1634,32.903462
1635,33.066846
1636,31.313154
1637,34.805076
1638,32.571346
1639,33.5135
1640,32.431962
1641,35.753231
1642,34.192769
1643,33.417423
1644,32.499692
1645,32.20973
1646,33.923461
1647,35.091846
1648,33.480692
1649,36.60777
1650,35.608269
1651,35.98273
1652,32.381192
1653,32.689154
1654,33.013884
1655,32.843923
1656,41.770385
1657,32.989539
1658,37.106115
1659,32.661039
1660,33.280846
1661,32.655308
1662,32.171538
1663,32.287923
1664,32.146462
1665,35.498192
1666,39.975384
1667,34.107615
1668,33.827462
1669,33.541692
1670,36.200423
1671,34.327923
1672,34.254231
1673,34.146808
1674,32.206461
1675,32.909115
1676,32.6155
1677,33.02223
1678,32.499769
1679,33.912038
1680,56.148308
1681,36.641423
1682,34.791077
1683,33.9565
1684,33.2335
1685,33.766269
1686,33.368308
1687,33.571654
1688,35.877615
1689,42.201308
1690,33.704231
1691,31.649693
1692,37.933538
1693,32.539308
1694,33.05527
1695,32.235923
1696,33.972846
1697,33.74527
1698,32.532346
1699,33.225692
1700,34.847307
1701,32.076116
1702,35.755115
1703,33.642
1704,33.876347
1705,33.442769
1706,34.18827
1707,33.724192
1708,37.038077
1709,36.386847
1710,32.549654
1711,31.3595
1712,34.717038
1713,37.017192
1714,34.636192
1715,32.189154
1716,32.513116
1717,34.466692
1718,33.371808
1719,32.73623
1720,33.382192
1721,33.952846
1722,32.127807
1723,34.537192
1724,33.555808
1725,32.914269
1726,33.130269
1727,33.956423
1728,39.035461
1729,39.474846
1730,33.758077
1731,35.341192
1732,31.720692
1733,32.337154
1734,34.128231
1735,32.639616
1736,38.562
1737,33.817192
1738,32.88573
1739,32.01327
1740,33.970962
1741,32.658423
1742,34.398385
1743,34.110462
1744,36.927115
1745,34.13373
1746,33.140346
1747,36.743923
1748,33.792115
1749,32.246923
1750,31.731423
1751,32.794192
1752,32.346808
1753,33.641808
1754,33.456231
1755,33.218
1756,32.54877
1757,33.396885
1758,33.7
1759,33.511
1760,33.171
1761,32.431577
1762,34.791
1763,33.907115
1764,34.662808
1765,33.379384
1766,42.451577
1767,33.100884
1768,34.044577
1769,31.573846
1770,31.935231
1771,33.153154
1772,38.044116
1773,35.103115
1774,32.527539
1775,33.991038
1776,32.080231
1777,34.325577
1778,37.820769
1779,34.034077
1780,33.727615
1781,33.290307
1782,35.417193
1783,34.151731
1784,34.654423
1785,35.142115
1786,34.740269
1787,35.058308
1788,32.584346
1789,31.779846
1790,33.398346
1791,33.140423
1792,32.224115
1793,39.42427
1794,32.655731
1795,38.622269
1796,33.243807
1797,32.599231
1798,34.212307
1799,37.424231
1800,33.149692
1801,34.517962
1802,33.426154
1803,35.003385
1804,34.153731
1805,41.579461
1806,33.564423
1807,32.049346
1808,33.637192
1809,38.559385
1810,39.9055
1811,33.264615
1812,33.249769
1813,32.848461
1814,36.500808
1815,32.533384
1816,32.273346
1817,33.025807
1818,32.009654
1819,32.848347
1820,35.597
1821,33.241538
1822,33.677654
1823,33.066846
1824,39.327538
1825,33.143653
1826,32.552654
1827,37.573577
1828,31.897385
1829,32.718693
1830,32.701962
1831,32.535884
1832,32.540154
1833,32.397808
1834,32.1045
1835,33.240385
1836,32.311615
1837,32.62
1838,34.933346
1839,33.398423
1840,33.662
1841,35.738577
1842,35.646615
1843,33.598538
1844,34.194961
1845,32.792616
1846,31.602462
1847,34.528692
1848,35.234538
1849,32.305192
1850,32.26027
1851,32.554846
1852,32.4275
1853,32.830192
1854,33.458923
1855,32.832692
1856,33.074923
