sample,elapsed_ms
9001,30.769923
9002,32.347385
9003,32.238462
9004,31.368962
9005,31.751385
9006,31.787154
9007,31.294923
9008,30.595615
9009,31.784038
9010,31.146307
9011,31.635808
9012,31.165154
9013,32.042731
9014,32.570154
9015,32.32127
9016,32.183077
9017,31.649961
9018,32.631423
9019,31.773384
9020,32.048039
9021,32.678576
9022,31.419077
9023,33.5705
9024,30.835154
9025,34.107423
9026,32.612
9027,33.363153
9028,31.696307
9029,30.275923
9030,33.528308
9031,32.026577
9032,32.489577
9033,31.140423
9034,31.172808
9035,31.506154
9036,31.549769
9037,32.947616
9038,31.169884
9039,31.290115
9040,32.043385
9041,34.419423
9042,32.721846
9043,33.431769
9044,31.009231
9045,31.775192
9046,31.761693
9047,33.879923
9048,31.831423
9049,32.444231
9050,31.952692
9051,32.802115
9052,31.50923
9053,35.010885
9054,33.012423
9055,32.945692
9056,30.102384
9057,31.513424
9058,32.023423
9059,31.224461
9060,31.234347
9061,32.825885
9062,32.131923
9063,31.479192
9064,31.386807
9065,31.756615
9066,30.687885
9067,29.900231
9068,30.487538
9069,32.033539
9070,35.305539
9071,31.570654
9072,32.162807
9073,31.239077
9074,31.1305
9075,31.968538
9076,32.102538
9077,31.819384
9078,31.398769
9079,31.949885
9080,32.579192
9081,34.679961
9082,32.546308
9083,38.023616
9084,30.874269
9085,32.214038
9086,30.785539
9087,30.932115
9088,32.541423
9089,31.388269
9090,35.650153
9091,30.732423
9092,31.946384
9093,31.188807
9094,30.845346
9095,31.412615
9096,31.710308
9097,32.003885
9098,31.665038
9099,31.896193
9100,32.169346
9101,31.585923
9102,33.484731
9103,33.281077
9104,33.390384
9105,31.563077
9106,33.198154
9107,32.420076
9108,32.334154
9109,30.880539
9110,32.988269
9111,38.953577
9112,32.338731
9113,31.352423
9114,31.434692
9115,32.117846
9116,32.006692
9117,31.45323
9118,31.728731
9119,32.462385
9120,30.739769
9121,31.39873
9122,35.080808
9123,30.606077
9124,31.934192
9125,31.507769
9126,32.344808
9127,33.011539
9128,32.858769
9129,31.773154
9130,32.186423
9131,30.941154
9132,31.680308
9133,31.453846
9134,31.209807
9135,34.526
9136,31.735961
9137,33.312962
9138,34.229654
9139,33.022269
9140,31.4505
9141,31.772269
9142,31.835962
9143,30.48573
9144,33.071961
9145,31.484807
9146,30.846346
9147,31.261769
9148,31.843808
9149,31.889192
9150,30.943461
9151,31.883616
9152,30.260308
9153,32.227808
9154,30.5565
9155,31.428
9156,31.09127
9157,31.921654
9158,31.042462
9159,31.431884
9160,32.32523
9161,31.419769
9162,33.3555
9163,31.424038
