sample,elapsed_ms
3001,32.377885
3002,33.509307
3003,33.462461
3004,32.209961
3005,30.954077
3006,29.813423
3007,33.272769
3008,32.430077
3009,31.314615
3010,34.576692
3011,32.588269
3012,34.544884
3013,33.863231
3014,36.726269
3015,32.35927
3016,31.650539
3017,33.175885
3018,34.328231
3019,32.560269
3020,32.425153
3021,32.028347
3022,32.786
3023,38.030961
3024,33.738192
3025,35.097115
3026,32.604538
3027,32.801462
3028,34.075
3029,33.828154
3030,33.788615
3031,38.658577
3032,33.857
3033,36.501923
3034,34.466385
3035,32.485193
3036,31.6575
3037,32.421616
3038,32.408039
3039,35.323423
3040,38.972462
3041,33.380923
3042,32.357808
3043,33.184385
3044,30.883731
3045,32.517769
3046,33.291269
3047,32.464692
3048,34.099077
3049,33.185962
3050,33.106538
3051,33.258384
3052,33.696962
3053,36.591154
3054,35.251923
3055,32.336615
3056,32.378923
3057,32.286231
3058,33.533231
3059,32.943154
3060,33.444693
3061,32.368884
3062,33.29123
3063,32.177346
3064,32.942154
3065,32.180307
3066,38.049693
3067,34.693577
3068,32.540538
3069,32.488616
3070,34.277923
3071,35.035077
3072,36.665346
3073,32.637039
3074,33.31977
3075,32.601347
3076,33.673346
3077,32.468385
3078,31.303807
3079,33.523884
3080,33.143269
3081,33.536154
3082,32.246846
3083,32.442884
3084,33.071231
3085,32.8995
3086,38.685115
3087,35.707231
3088,33.170653
3089,35.161923
3090,32.879193
3091,34.697731
3092,32.954808
3093,31.061654
3094,32.128885
3095,32.826269
3096,32.776308
3097,32.573808
3098,33.411154
3099,32.9125
3100,33.495
3101,32.186616
3102,32.560923
3103,32.026808
3104,32.130039
3105,38.541461
3106,34.075846
3107,32.303654
3108,33.961462
3109,34.264731
3110,33.589346
3111,39.035615
3112,33.2825
3113,33.804962
3114,31.459538
3115,34.683192
3116,36.747808
3117,35.047
3118,32.643615
3119,52.685962
3120,34.335961
3121,32.901884
3122,32.387462
3123,33.115577
3124,34.406231
3125,34.385846
3126,33.346769
3127,33.774807
3128,34.476846
3129,33.897385
3130,32.875192
3131,34.159538
3132,33.557692
3133,33.343039
3134,37.237961
3135,33.784423
3136,31.733769
3137,34.4215
3138,31.67723
3139,32.561654
3140,31.850039
3141,31.982962
3142,41.595385
3143,32.759153
3144,33.120308
3145,32.558423
3146,32.662846
3147,32.664077
3148,35.499653
3149,32.833115
3150,34.345269
3151,32.952346
3152,33.319423
3153,35.033231
3154,34.099346
3155,32.370384
3156,33.5335
3157,33.011692
3158,32.473461
3159,34.218653
3160,33.083
3161,36.734731
3162,32.340884
3163,32.725038
3164,34.236154
3165,32.829923
3166,32.301154
3167,33.655153
3168,34.382884
3169,33.764423
3170,36.012577
3171,35.071961
3172,33.7835
3173,35.052692
3174,32.144923
3175,32.583308
3176,32.751423
3177,32.586
3178,37.382693
3179,32.344077
3180,35.122808
3181,32.834577
3182,30.495231
3183,34.038423
3184,36.108885
3185,32.87577
3186,34.825962
3187,33.766193
3188,34.409692
3189,32.598615
3190,36.5125
3191,37.516423
3192,38.570807
3193,37.257115
3194,33.785192
3195,34.022038
3196,34.298769
3197,37.175115
3198,32.796308
3199,37.176077
3200,35.145923
3201,35.507192
3202,35.479654
3203,34.762461
3204,34.782807
3205,34.800115
3206,37.345192
3207,36.090231
3208,36.844307
3209,34.385038
3210,33.912039
3211,40.508231
3212,39.725654
3213,39.456231
3214,33.827038
3215,33.828462
3216,35.528923
3217,33.000192
3218,36.461461
3219,33.427846
3220,33.237808
3221,35.279654
3222,34.732884
3223,33.311923
3224,34.526347
3225,35.200115
3226,38.147461
3227,34.372846
3228,38.296692
3229,35.121923
3230,37.198423
3231,34.302885
3232,33.90973
3233,36.367347
3234,35.609423
3235,35.047461
3236,37.176808
3237,35.652269
3238,33.285961
3239,35.421653
3240,35.28823
3241,35.602461
3242,34.927577
3243,32.8225
3244,35.875423
3245,37.028385
3246,35.684808
3247,36.306154
3248,34.605769
3249,34.925731
3250,35.439461
3251,42.387424
3252,34.134846
3253,31.739154
3254,32.324193
3255,32.533346
3256,34.917808
3257,40.644692
3258,32.066115
3259,32.811731
3260,34.378616
3261,32.039192
3262,32.409038
3263,34.929076
3264,55.342769
3265,34.002116
3266,33.518769
3267,33.942769
3268,33.077577
3269,40.556
3270,38.273423
3271,37.531077
3272,32.316231
3273,32.442615
3274,34.078923
3275,31.839346
3276,32.394231
3277,32.472346
3278,32.541269
3279,32.890731
3280,34.625884
3281,32.424346
3282,32.480846
3283,33.245
3284,32.538808
3285,33.951923
3286,32.715154
3287,35.119923
3288,34.245884
3289,35.832308
3290,32.791577
3291,34.111154
3292,31.844077
3293,32.1375
3294,32.132962
3295,33.573808
3296,34.626116
3297,32.438731
3298,32.942654
3299,37.629154
3300,33.091961
3301,32.5005
3302,32.161384
3303,35.092538
3304,33.132807
3305,34.020731
3306,33.441423
3307,33.41173
3308,34.849231
3309,32.358269
3310,32.06873
3311,35.0485
3312,32.417846
3313,34.08527
3314,31.548462
3315,33.628346
3316,32.850615
3317,33.47473
3318,32.756385
3319,34.6045
3320,32.586808
3321,32.683962
3322,32.811885
3323,33.270654
3324,37.403808
3325,34.267269
3326,38.184846
3327,44.477308
3328,32.710961
3329,32.420307
3330,34.066654
3331,32.606846
3332,33.612654
3333,32.182654
3334,33.716885
3335,32.520807
3336,52.092
3337,31.35177
3338,35.735423
3339,32.99
3340,33.968769
3341,34.019539
3342,32.624231
3343,34.499154
3344,34.7545
3345,36.139846
3346,33.504615
3347,40.358423
3348,35.532346
3349,31.636846
3350,33.213615
3351,32.699769
3352,32.055192
3353,33.395154
3354,33.421385
3355,32.808346
3356,32.669615
3357,33.064462
3358,32.386269
3359,33.580077
3360,32.526769
3361,34.07677
3362,35.961153
3363,34.481884
3364,33.5115
3365,32.894038
3366,36.173269
3367,33.805769
3368,35.66527
3369,31.834539
3370,38.689692
3371,33.316961
3372,33.884538
3373,34.615346
3374,31.967538
3375,38.124384
3376,34.240269
3377,33.199499
3378,32.883231
3379,33.213307
3380,32.084807
3381,33.849808
3382,33.096346
3383,35.386692
3384,33.357385
3385,40.091346
3386,33.721808
3387,33.031731
3388,31.651846
3389,32.722154
3390,33.121346
3391,33.532962
3392,33.373653
3393,34.024961
3394,32.880461
3395,32.912346
3396,33.653769
3397,31.931846
3398,33.128038
3399,34.662116
3400,33.517885
3401,34.066884
3402,33.608077
3403,33.164577
3404,45.899
3405,32.504384
3406,32.652154
3407,33.855116
3408,32.289769
3409,37.590961
3410,31.712154
3411,33.634192
3412,33.755153
3413,32.559039
3414,32.749115
3415,33.160693
3416,32.353346
3417,32.892308
3418,33.033885
3419,33.444423
3420,33.854962
3421,33.775038
3422,32.855961
3423,34.586039
3424,34.296538
3425,34.431577
3426,34.561577
3427,32.225616
3428,38.596423
3429,32.352846
3430,32.868654
3431,32.601423
3432,39.139231
3433,32.947654
3434,33.769923
3435,32.819231
3436,32.198538
3437,33.162615
3438,31.333462
3439,35.977039
3440,39.967269
3441,34.196654
3442,33.766077
3443,36.717307
3444,34.873923
3445,32.333846
3446,33.304538
3447,32.836539
3448,34.074692
3449,32.159654
3450,33.138423
3451,37.722384
3452,36.415731
3453,32.906654
3454,33.702961
3455,33.258346
3456,31.3115
3457,32.800461
3458,37.752884
3459,34.165231
3460,33.532923
3461,33.860846
3462,35.946461
3463,34.986346
3464,32.995769
3465,32.673923
3466,32.421807
3467,32.506039
3468,33.496885
3469,34.698693
3470,33.923999
3471,33.976808
3472,33.162039
3473,31.924577
3474,33.2005
3475,32.158
3476,34.148077
3477,32.80723
3478,34.452462
3479,36.090961
3480,34.407077
3481,54.749307
3482,37.088346
3483,33.608038
3484,32.611654
3485,34.598846
3486,31.639423
3487,33.348154
3488,33.444423
3489,34.048846
3490,32.274692
3491,32.380038
3492,38.609269
3493,34.234461
3494,32.666308
3495,34.745539
3496,34.193
3497,34.827846
3498,34.660577
3499,34.013577
3500,33.21077
3501,36.933154
3502,36.238423
3503,34.057038
3504,31.933308
3505,35.562
3506,32.583193
3507,34.905154
3508,32.91227
3509,32.764462
3510,32.3405
3511,34.941538
3512,32.159846
3513,32.596807
3514,32.757
3515,32.741616
3516,34.7855
3517,33.249462
3518,33.135308
3519,33.643154
3520,37.482961
3521,32.033884
3522,32.414231
3523,32.390923
3524,32.294
3525,32.010693
3526,32.29723
3527,31.540462
3528,34.042577
3529,32.988538
3530,32.722154
3531,32.642846
3532,30.525307
3533,33.578692
3534,33.084116
3535,36.756
3536,32.342154
3537,33.90027
3538,33.803077
3539,34.391693
3540,40.559423
3541,33.477654
3542,33.754885
3543,36.455154
3544,31.704116
3545,34.443115
3546,32.186231
3547,33.881077
3548,33.4425
3549,33.146808
3550,32.794231
3551,34.819385
3552,32.751615
3553,35.112769
3554,33.575923
3555,34.567116
3556,33.888231
3557,32.913346
3558,33.414616
3559,37.73073
3560,32.875077
3561,33.603269
3562,32.485154
3563,32.372693
3564,33.042346
3565,32.647577
3566,37.229846
3567,34.427807
3568,33.543731
3569,32.7365
3570,32.653192
3571,31.751192
3572,32.240923
3573,39.019884
3574,33.689616
3575,32.966116
3576,33.773385
3577,32.3975
3578,38.7285
3579,34.617885
3580,32.438
3581,33.111576
3582,32.740961
3583,34.024847
3584,32.282654
3585,33.368539
3586,33.285846
3587,32.610385
3588,33.481038
3589,33.328154
3590,32.136308
3591,32.490076
3592,31.813384
3593,33.535962
3594,34.310616
3595,32.907116
3596,34.194423
3597,33.299346
3598,35.412539
3599,37.455654
3600,32.943923
3601,34.453076
3602,32.284154
3603,33.473962
3604,33.3045
3605,32.344385
3606,33.378616
3607,34.160077
3608,32.855808
3609,32.259153
3610,31.779193
3611,31.966115
3612,33.778615
3613,34.608462
3614,34.144346
3615,35.096308
3616,35.578692
3617,35.819731
3618,33.762154
3619,34.456153
