"sample","elapsed_ms"
"9001","1.813846"
"9002","1.823384"
"9003","1.721961"
"9004","1.726653"
"9005","1.750654"
"9006","1.746192"
"9007","1.744269"
"9008","1.755654"
"9009","1.830961"
"9010","1.703884"
"9011","1.743885"
"9012","1.746116"
"9013","1.752039"
"9014","1.7225"
"9015","1.7315"
"9016","1.708654"
"9017","1.803577"
"9018","1.759884"
"9019","1.714"
"9020","1.695577"
"9021","1.743038"
"9022","1.735962"
"9023","1.713923"
"9024","1.728462"
"9025","1.796769"
"9026","1.772154"
"9027","1.6815"
"9028","1.740577"
"9029","1.688269"
"9030","1.746692"
"9031","1.707692"
"9032","1.743808"
"9033","1.808308"
"9034","1.75577"
"9035","1.717654"
"9036","1.789077"
"9037","1.690693"
"9038","1.656731"
"9039","1.640846"
"9040","1.684192"
"9041","1.820769"
"9042","1.654077"
"9043","1.720846"
"9044","1.662962"
"9045","1.758962"
"9046","1.721462"
"9047","1.746115"
"9048","1.689"
"9049","1.825"
"9050","1.690615"
"9051","1.696807"
"9052","1.675"
"9053","1.712693"
"9054","1.694193"
"9055","1.704923"
"9056","1.661769"
"9057","1.818307"
"9058","1.677616"
"9059","1.737577"
"9060","1.677577"
"9061","1.703615"
"9062","1.67"
"9063","1.698885"
"9064","1.73573"
"9065","1.814654"
"9066","2.562846"
"9067","2.019116"
"9068","1.934154"
"9069","2.016654"
"9070","1.968039"
"9071","1.965"
"9072","1.860731"
"9073","2.139307"
"9074","1.993308"
"9075","1.873308"
"9076","1.955154"
"9077","1.876884"
"9078","1.912731"
"9079","1.879847"
"9080","1.870039"
"9081","2.004731"
"9082","1.932884"
"9083","1.989423"
"9084","1.882307"
"9085","1.912962"
"9086","1.863577"
"9087","1.86723"
"9088","1.902731"
"9089","1.962385"
"9090","1.884"
"9091","1.8515"
"9092","1.936807"
"9093","1.869153"
"9094","1.860884"
"9095","1.890346"
"9096","1.882885"
"9097","1.993539"
"9098","1.830731"
"9099","1.873693"
"9100","1.819654"
"9101","1.841154"
"9102","1.923654"
"9103","1.840077"
"9104","1.907269"
"9105","1.997347"
"9106","2.047461"
"9107","2.476807"
"9108","1.847923"
"9109","1.889846"
"9110","1.909347"
"9111","1.918846"
"9112","1.714961"
"9113","1.918346"
"9114","1.77"
"9115","1.765269"
"9116","1.737539"
"9117","1.7225"
"9118","1.7795"
"9119","1.744115"
"9120","1.783115"
"9121","1.814769"
"9122","1.744308"
"9123","1.690885"
"9124","1.733885"
"9125","1.805808"
"9126","1.701153"
"9127","1.689615"
"9128","1.706846"
"9129","1.828962"
"9130","1.746693"
"9131","1.838654"
"9132","1.71227"
"9133","1.740423"
"9134","1.6805"
"9135","1.765231"
"9136","1.698539"
"9137","1.801"
"9138","1.681115"
"9139","1.752461"
"9140","1.693962"
"9141","1.758"
"9142","1.689423"
"9143","1.733731"
"9144","1.657038"
"9145","1.806115"
"9146","1.778577"
"9147","1.699308"
