"sample","elapsed_ms"
"3001","1.780269"
"3002","1.696731"
"3003","1.742"
"3004","1.708769"
"3005","1.740346"
"3006","1.706615"
"3007","1.753961"
"3008","1.6665"
"3009","1.76273"
"3010","1.665731"
"3011","1.749961"
"3012","1.722654"
"3013","1.754385"
"3014","1.762039"
"3015","1.715269"
"3016","1.720923"
"3017","1.751769"
"3018","2.504115"
"3019","2.013693"
"3020","1.987"
"3021","2.037538"
"3022","1.961616"
"3023","2.026654"
"3024","1.860616"
"3025","1.944154"
"3026","1.980192"
"3027","1.899654"
"3028","1.927577"
"3029","1.9225"
"3030","1.942577"
"3031","2.400538"
"3032","2.663461"
"3033","2.102653"
"3034","1.854885"
"3035","1.879923"
"3036","1.919192"
"3037","1.734731"
"3038","1.773038"
"3039","1.698731"
"3040","1.760385"
"3041","1.733"
"3042","1.807192"
"3043","1.758769"
"3044","1.721616"
"3045","1.71177"
"3046","1.719807"
"3047","1.810192"
"3048","1.686961"
"3049","1.799923"
"3050","1.696231"
"3051","1.785462"
"3052","1.739808"
"3053","1.725846"
"3054","1.709577"
"3055","1.744462"
"3056","1.768885"
"3057","1.707269"
"3058","1.705577"
"3059","1.699653"
"3060","1.790654"
"3061","1.712616"
"3062","1.806808"
"3063","1.7395"
"3064","1.758423"
"3065","1.808884"
"3066","1.764384"
"3067","1.700115"
"3068","1.749231"
"3069","1.683693"
"3070","1.736961"
"3071","1.716193"
"3072","1.784115"
"3073","1.806116"
"3074","1.739615"
"3075","1.747615"
"3076","1.717539"
"3077","1.784846"
"3078","1.716923"
"3079","1.765385"
"3080","1.733808"
"3081","1.782307"
"3082","1.694846"
"3083","1.736615"
"3084","1.7315"
"3085","1.791885"
"3086","1.701654"
"3087","1.73277"
"3088","1.782077"
"3089","1.767769"
"3090","1.826615"
"3091","1.679154"
"3092","1.741346"
"3093","1.666731"
"3094","1.796961"
"3095","1.661269"
"3096","1.74977"
"3097","1.684846"
"3098","1.733039"
"3099","1.6965"
"3100","1.743423"
"3101","1.716077"
"3102","1.752077"
"3103","1.690615"
"3104","1.701962"
"3105","1.669038"
"3106","1.71823"
"3107","2.189115"
"3108","2.113461"
"3109","2.057424"
"3110","1.912616"
"3111","1.95427"
"3112","1.9895"
"3113","1.934231"
"3114","1.961884"
"3115","1.894539"
"3116","1.903808"
"3117","1.896847"
"3118","1.93227"
"3119","1.985115"
"3120","2.099115"
"3121","2.971038"
"3122","1.942423"
"3123","1.990154"
"3124","1.936115"
"3125","1.7855"
"3126","1.760193"
"3127","1.806269"
"3128","1.721154"
"3129","1.800769"
"3130","1.711962"
"3131","1.766577"
"3132","1.732346"
"3133","1.773885"
"3134","1.718"
"3135","1.824539"
"3136","1.680193"
"3137","1.812692"
"3138","1.731923"
"3139","1.750847"
"3140","1.7965"
"3141","1.750077"
"3142","1.861385"
"3143","1.712731"
"3144","1.800692"
"3145","1.705"
"3146","1.768731"
"3147","1.697424"
"3148","1.811077"
"3149","1.718461"
"3150","1.746961"
"3151","1.679654"
"3152","1.709615"
"3153","1.736462"
"3154","1.716577"
"3155","1.797923"
"3156","1.697039"
"3157","1.760846"
"3158","1.749885"
"3159","1.745884"
"3160","1.671538"
"3161","1.775923"
"3162","1.715654"
"3163","1.759577"
"3164","1.676077"
"3165","1.761731"
"3166","1.712346"
"3167","1.773153"
"3168","1.700923"
"3169","9.241"
"3170","3.775692"
"3171","3.309577"
"3172","1.982923"
"3173","1.6975"
"3174","1.773116"
"3175","1.694384"
"3176","1.799731"
"3177","1.808077"
"3178","1.781461"
"3179","1.703231"
"3180","1.801"
"3181","1.7265"
"3182","1.732269"
"3183","1.793385"
"3184","1.722654"
"3185","1.8565"
"3186","1.704154"
"3187","1.739923"
"3188","1.686193"
"3189","1.721461"
"3190","1.664808"
"3191","1.730539"
"3192","1.697808"
"3193","1.898807"
"3194","2.499269"
"3195","2.038807"
"3196","1.983269"
"3197","1.942154"
"3198","1.976461"
"3199","1.946654"
"3200","1.914807"
"3201","2.147577"
"3202","1.896077"
"3203","2.033115"
"3204","1.892038"
"3205","1.958692"
"3206","1.962346"
"3207","2.128423"
"3208","1.957615"
"3209","2.046616"
"3210","1.9665"
"3211","1.811846"
"3212","1.741077"
"3213","1.773654"
"3214","1.675039"
"3215","1.768846"
"3216","1.722846"
"3217","1.936962"
"3218","1.722346"
"3219","6.979462"
"3220","1.884808"
"3221","1.75173"
"3222","1.787692"
"3223","1.665961"
"3224","1.725385"
"3225","1.897539"
"3226","1.728423"
"3227","1.818923"
"3228","1.716077"
"3229","1.745653"
"3230","1.674808"
"3231","1.733269"
"3232","1.702654"
"3233","1.835039"
"3234","1.697693"
"3235","1.7875"
"3236","1.876077"
"3237","1.760847"
"3238","1.699692"
"3239","1.712961"
"3240","1.762577"
"3241","1.824"
"3242","1.726231"
"3243","1.724116"
"3244","1.808308"
"3245","1.7405"
"3246","1.746385"
"3247","1.711269"
"3248","1.758923"
"3249","1.788615"
"3250","1.784769"
"3251","1.684347"
"3252","1.771385"
"3253","1.728462"
"3254","1.717539"
"3255","1.734307"
"3256","1.687846"
"3257","1.838192"
"3258","1.672347"
"3259","1.766"
"3260","1.671808"
"3261","1.754192"
"3262","1.689039"
"3263","1.764307"
"3264","1.721423"
"3265","1.880576"
"3266","1.657384"
"3267","1.754346"
"3268","1.691923"
"3269","1.740615"
"3270","1.815923"
"3271","2.509846"
"3272","2.124115"
"3273","2.059654"
"3274","1.973077"
"3275","1.951654"
"3276","1.8995"
"3277","1.943423"
"3278","1.865615"
"3279","1.911807"
"3280","1.942692"
"3281","2.135769"
"3282","1.957961"
"3283","1.95"
"3284","2.1775"
"3285","2.041615"
"3286","1.849577"
"3287","1.896653"
"3288","1.749885"
"3289","1.942423"
"3290","1.69077"
"3291","1.779731"
"3292","1.701808"
"3293","1.709731"
"3294","1.708346"
"3295","1.692538"
"3296","1.781731"
"3297","1.789115"
"3298","1.762731"
"3299","1.704192"
"3300","1.789885"
"3301","1.69"
"3302","1.770807"
"3303","1.713847"
"3304","1.771462"
"3305","1.801385"
"3306","1.821039"
"3307","1.708846"
"3308","1.667347"
"3309","1.695308"
"3310","1.708846"
"3311","1.763038"
"3312","1.698385"
"3313","1.84"
"3314","1.695961"
"3315","1.75423"
"3316","1.714231"
"3317","1.749307"
"3318","1.688"
"3319","1.800885"
"3320","1.706308"
"3321","1.8845"
"3322","1.687423"
"3323","1.799462"
"3324","1.697846"
"3325","1.673038"
"3326","1.697192"
"3327","1.7025"
"3328","1.733307"
"3329","1.840846"
"3330","1.789654"
"3331","1.689308"
"3332","1.801462"
"3333","1.704039"
"3334","1.755115"
"3335","1.670462"
"3336","1.800308"
"3337","1.770539"
"3338","1.838346"
"3339","1.705692"
"3340","1.710808"
"3341","1.764"
"3342","1.697846"
"3343","1.696077"
"3344","1.699231"
"3345","1.850154"
"3346","1.705846"
"3347","1.766231"
"3348","1.672615"
"3349","1.865423"
"3350","1.662538"
"3351","1.767693"
"3352","1.6755"
"3353","2.565269"
"3354","2.207115"
"3355","1.924308"
"3356","1.981461"
"3357","1.914"
"3358","1.877423"
"3359","1.958039"
"3360","1.877923"
"3361","2.077962"
"3362","1.926654"
"3363","1.875539"
"3364","1.963961"
"3365","1.916577"
"3366","2.324807"
"3367","1.854577"
"3368","1.890577"
"3369","2.042654"
"3370","1.784269"
"3371","1.833308"
"3372","1.746193"
"3373","1.940346"
"3374","1.745308"
"3375","1.810038"
"3376","1.708462"
"3377","1.865962"
"3378","1.707539"
"3379","1.724962"
"3380","1.774731"
"3381","1.710577"
"3382","1.748616"
"3383","1.669692"
"3384","1.736885"
"3385","1.796884"
"3386","1.731423"
"3387","1.712885"
"3388","1.753038"
"3389","1.668"
"3390","1.767462"
"3391","1.718115"
"3392","1.739077"
"3393","1.777077"
"3394","1.789347"
"3395","1.688692"
"3396","1.683846"
"3397","1.796077"
"3398","1.691885"
"3399","1.737115"
"3400","1.697577"
"3401","1.860962"
"3402","1.704385"
"3403","1.806077"
"3404","1.718"
"3405","1.750077"
"3406","1.667192"
"3407","1.701577"
"3408","1.646693"
"3409","1.876385"
"3410","1.781576"
"3411","1.713769"
"3412","1.746346"
"3413","1.717153"
"3414","1.762"
"3415","1.6735"
"3416","1.727385"
"3417","1.733538"
"3418","1.804962"
"3419","1.672462"
"3420","1.741654"
"3421","1.697231"
"3422","1.747076"
"3423","1.664116"
"3424","1.7605"
"3425","1.8205"
"3426","1.740616"
"3427","1.697577"
"3428","1.735539"
"3429","1.693461"
"3430","1.696"
"3431","1.682269"
"3432","1.7165"
"3433","1.864038"
"3434","1.666231"
"3435","2.320692"
"3436","2.022308"
"3437","2.190077"
"3438","2.026193"
"3439","1.987308"
"3440","1.935346"
"3441","2.022538"
"3442","1.898116"
"3443","1.940039"
"3444","1.899923"
"3445","1.9645"
"3446","1.896038"
"3447","1.928193"
"3448","2.351231"
"3449","2.258115"
"3450","2.007116"
"3451","1.991423"
"3452","1.781423"
"3453","1.836346"
"3454","1.710615"
"3455","1.785"
"3456","1.720962"
"3457","1.904"
"3458","1.718539"
"3459","1.762731"
"3460","1.702654"
"3461","1.770731"
"3462","1.669231"
"3463","1.8325"
"3464","1.738577"
"3465","1.8005"
"3466","1.816461"
"3467","1.7075"
"3468","1.808923"
"3469","1.654615"
"3470","1.770423"
"3471","1.713808"
"3472","1.746539"
"3473","1.824846"
"3474","1.767499"
"3475","1.735538"
"3476","1.765962"
"3477","1.702462"
"3478","1.932769"
"3479","1.697616"
"3480","1.730654"
"3481","1.903769"
"3482","1.822538"
"3483","1.830692"
"3484","1.750192"
"3485","1.752038"
"3486","1.689693"
"3487","1.752385"
"3488","1.688692"
"3489","1.832462"
"3490","1.728846"
"3491","1.787116"
"3492","1.691308"
"3493","1.703616"
"3494","1.748654"
"3495","1.686808"
"3496","1.741616"
"3497","1.812616"
"3498","1.783"
"3499","1.715"
"3500","1.739346"
"3501","1.72"
"3502","1.786346"
"3503","1.675539"
"3504","1.769116"
"3505","1.786423"
"3506","1.7695"
"3507","1.689423"
"3508","1.707884"
"3509","1.685346"
"3510","1.685577"
"3511","1.714039"
"3512","1.695924"
"3513","1.831462"
"3514","1.680193"
"3515","1.867769"
"3516","1.690731"
"3517","2.381885"
"3518","2.109923"
"3519","2.049539"
"3520","2.000384"
"3521","2.056116"
"3522","1.979692"
"3523","1.815692"
"3524","1.901153"
"3525","1.963807"
"3526","1.911884"
"3527","1.974923"
"3528","1.873885"
"3529","2.048924"
"3530","1.986307"
"3531","2.306154"
"3532","2.735307"
"3533","1.921385"
"3534","1.836923"
"3535","1.869077"
"3536","1.736654"
"3537","1.921923"
"3538","1.751693"
"3539","1.733346"
"3540","1.737692"
"3541","1.688269"
"3542","1.747846"
"3543","1.708885"
"3544","1.782961"
"3545","1.805154"
"3546","1.819539"
"3547","1.771538"
"3548","1.732346"
"3549","1.713615"
"3550","1.749692"
"3551","1.678346"
"3552","1.750615"
"3553","1.795116"
"3554","1.733846"
"3555","1.698847"
"3556","1.714115"
"3557","1.7755"
"3558","1.685039"
"3559","1.797731"
"3560","1.673654"
"3561","1.856538"
"3562","1.743653"
"3563","1.769192"
"3564","1.747885"
"3565","1.738885"
"3566","1.710154"
"3567","1.7735"
"3568","1.683808"
"3569","1.880423"
"3570","1.742039"
"3571","1.698615"
"3572","1.748654"
"3573","1.692308"
"3574","1.763808"
"3575","1.671692"
"3576","1.770846"
"3577","1.800308"
"3578","1.766962"
"3579","1.678269"
"3580","1.7445"
"3581","1.670924"
"3582","1.762884"
"3583","1.678039"
"3584","1.7625"
"3585","1.815923"
"3586","1.727154"
"3587","1.707731"
"3588","1.675193"
"3589","1.733154"
"3590","1.756269"
