page,elapsed_ms,complete
10501,13.170807,false
10502,13.201962,false
10503,12.47423,false
10504,12.166808,false
10505,12.357846,false
10506,12.340693,false
10507,12.13923,false
10508,13.079423,false
10509,12.701308,false
10510,12.543924,false
10511,12.634,false
10512,12.756961,false
10513,13.831807,false
10514,12.202038,false
10515,17.025077,false
10516,12.595154,false
10517,12.266423,false
10518,13.200192,false
10519,12.192,false
10520,12.204231,false
10521,12.536808,false
10522,12.576807,false
10523,12.395462,false
10524,12.925116,false
10525,13.687538,false
10526,19.66173,false
10527,12.639769,false
10528,13.132962,false
10529,12.735884,false
10530,12.72927,false
10531,12.484347,false
10532,12.825308,false
10533,12.873307,false
10534,27.486923,false
10535,13.426193,false
10536,12.265154,false
10537,12.337,false
10538,12.360115,false
10539,12.732731,false
10540,12.482077,false
10541,13.035269,false
10542,13.27573,false
10543,12.489308,false
10544,13.737,false
10545,13.123923,false
10546,12.445269,false
10547,13.026038,false
10548,15.119961,false
10549,13.688423,false
10550,13.701692,false
10551,11.945384,false
10552,13.028269,false
10553,12.486307,false
10554,12.294038,false
10555,12.276,false
10556,12.638692,false
10557,12.758269,false
10558,12.261461,false
10559,12.831807,false
10560,12.799654,false
10561,13.657192,false
10562,12.653077,false
10563,12.640038,false
10564,12.765539,false
10565,13.679461,false
10566,14.807384,false
10567,17.414923,false
10568,14.587846,false
10569,12.861539,false
10570,13.560731,false
10571,13.236154,false
10572,12.361308,false
10573,12.599308,false
10574,12.686731,false
10575,12.249538,false
10576,12.906154,false
10577,12.4985,false
10578,12.434462,false
10579,12.429539,false
10580,12.581538,false
10581,13.0425,false
10582,14.410885,false
10583,12.729615,false
10584,13.252577,false
10585,13.400269,false
10586,12.89027,false
10587,12.996462,false
10588,12.307231,false
10589,12.933616,false
10590,14.389193,false
10591,12.601346,false
10592,12.409692,false
10593,12.320577,false
10594,12.261,false
10595,12.489154,false
10596,12.662192,false
10597,13.470038,false
10598,13.910615,false
10599,27.808961,false
10600,13.969077,false
10601,12.64677,false
10602,12.632347,false
10603,12.287769,false
10604,12.348385,false
10605,12.488693,false
10606,12.626154,false
10607,12.258769,false
10608,12.252731,false
10609,12.141731,false
10610,14.702885,false
10611,13.735038,false
10612,12.139923,false
10613,12.260462,false
10614,12.235731,false
10615,12.338192,false
10616,12.135962,false
10617,13.456923,false
10618,13.064615,false
10619,12.970307,false
10620,13.127038,false
10621,12.81473,false
10622,13.619231,false
10623,14.014808,false
10624,16.360846,false
10625,17.181192,false
10626,13.990346,false
10627,12.402384,false
10628,25.574961,false
10629,13.847962,false
10630,12.415423,false
10631,12.605385,false
10632,12.716308,false
10633,13.004923,false
10634,12.651962,false
10635,13.043231,false
10636,12.197961,false
10637,13.340615,false
10638,12.553962,false
10639,13.042115,false
10640,11.973115,false
10641,13.075193,false
10642,12.364577,false
10643,13.379615,false
10644,14.156731,false
10645,14.594076,false
10646,14.113577,false
10647,12.412039,false
10648,13.153307,false
10649,13.403885,false
10650,15.845077,false
10651,12.463038,false
10652,12.700961,false
10653,14.396039,false
10654,13.820269,false
10655,12.257693,false
10656,13.081192,false
10657,14.822731,false
10658,14.225269,false
10659,14.763193,false
10660,18.515616,false
10661,18.870616,false
10662,15.886116,false
10663,15.847115,false
10664,12.194808,false
10665,12.978961,false
10666,14.279731,false
10667,26.491385,false
10668,14.000077,false
10669,13.966577,false
10670,12.552269,false
10671,13.210269,false
10672,11.989308,false
10673,13.056423,false
10674,12.96723,false
10675,18.570115,false
10676,20.628346,false
10677,15.749269,false
10678,16.425154,false
10679,14.147192,false
10680,12.787654,false
10681,13.464654,false
10682,12.209231,false
10683,12.8165,false
10684,12.447115,false
10685,13.43773,false
10686,13.771231,false
10687,14.299923,false
10688,12.636961,false
10689,13.987192,false
10690,13.067192,false
10691,13.569423,false
10692,12.480693,false
10693,12.809462,false
10694,12.294961,false
10695,12.797115,false
10696,12.334269,false
10697,12.836884,false
10698,12.475346,false
10699,13.038576,false
10700,12.425308,false
10701,13.713538,false
10702,13.818192,false
10703,12.724693,false
10704,12.664577,false
10705,12.382654,false
10706,12.804692,false
10707,12.865385,false
10708,13.1695,false
10709,12.593192,false
10710,12.886,false
10711,12.238923,false
10712,12.832154,false
10713,12.504424,false
10714,12.811538,false
10715,12.561423,false
10716,12.616923,false
10717,12.398884,false
10718,12.762115,false
10719,12.571654,false
10720,13.1915,false
10721,12.644961,false
10722,13.151923,false
10723,14.371615,false
10724,12.162654,false
10725,12.774577,false
10726,12.538961,false
10727,13.201577,false
10728,12.588307,false
10729,12.752346,false
10730,12.538,false
10731,13.1375,false
10732,12.675962,false
10733,26.912923,false
10734,17.0345,false
10735,13.802616,false
10736,12.587115,false
10737,12.798269,false
10738,13.078846,false
10739,13.176077,false
10740,14.261192,false
10741,12.427461,false
10742,13.602731,false
10743,12.629539,false
10744,12.693077,false
10745,14.4145,false
10746,12.584,false
10747,13.282077,false
10748,12.354077,false
10749,12.847,false
10750,12.174808,false
10751,13.299731,false
10752,12.236154,false
10753,12.673384,false
10754,12.476654,false
10755,12.834807,false
10756,12.275539,false
10757,12.536077,false
10758,12.306846,false
10759,12.847769,false
10760,12.524693,false
10761,13.236385,false
10762,12.703,false
10763,13.165115,false
10764,12.641154,false
10765,12.825769,false
10766,12.737,false
10767,12.888808,false
10768,12.228923,false
10769,12.578962,false
10770,12.046885,false
10771,13.436461,false
10772,12.206654,false
10773,12.874346,false
10774,12.503154,false
10775,12.793038,false
10776,12.201115,false
10777,12.894269,false
10778,12.155846,false
10779,12.771731,false
10780,12.365231,false
10781,13.40427,false
10782,12.259347,false
10783,12.864193,false
10784,12.195153,false
10785,13.244269,false
10786,12.755384,false
10787,12.656923,false
10788,12.122731,false
10789,12.818269,false
10790,12.345615,false
10791,13.375462,false
10792,12.266846,false
10793,12.796616,false
10794,12.013385,false
10795,13.113807,false
10796,14.087539,false
10797,12.749192,false
10798,12.752807,false
10799,29.061615,false
10800,13.510154,false
10801,13.360307,false
10802,11.996038,false
10803,13.057307,false
10804,12.388846,false
10805,13.151846,false
10806,12.470923,false
10807,13.058616,false
10808,12.802038,false
10809,13.785576,false
10810,13.73577,false
10811,12.170115,false
10812,13.291423,false
10813,12.288346,false
10814,13.187693,false
10815,12.326385,false
10816,12.573577,false
10817,12.507616,false
10818,12.877116,false
10819,12.839307,false
10820,13.048346,false
10821,12.390731,false
10822,12.800577,false
10823,12.5375,false
10824,13.037269,false
10825,12.607616,false
10826,12.599654,false
10827,12.557808,false
10828,12.800115,false
10829,12.895154,false
10830,12.645154,false
10831,12.346808,false
10832,13.357961,false
10833,12.239423,false
10834,13.158846,false
10835,12.3305,false
10836,12.850346,false
10837,12.310846,false
10838,12.939653,false
10839,12.825154,false
10840,16.272269,false
10841,12.441808,false
10842,13.0035,false
10843,12.426269,false
10844,12.942346,false
10845,12.5575,false
10846,13.19223,false
10847,14.109807,false
10848,13.466692,false
10849,13.949461,false
10850,14.210077,false
10851,12.47573,false
10852,13.680808,false
10853,12.364462,false
10854,13.693808,false
10855,16.787,false
10856,12.554923,false
10857,12.403808,false
10858,12.445769,false
10859,12.714,false
10860,12.603077,false
10861,12.641692,false
10862,12.512885,false
10863,12.014231,false
10864,12.599654,false
10865,12.467269,false
10866,27.020039,false
10867,13.264192,false
10868,13.004769,false
10869,12.992115,false
10870,12.415846,false
10871,12.833808,false
10872,12.273269,false
10873,12.295731,false
10874,12.007808,false
10875,12.357346,false
10876,12.137,false
10877,12.358,false
10878,12.828039,false
10879,16.6195,false
10880,12.525231,false
10881,12.468923,false
10882,12.601192,false
10883,12.280923,false
10884,12.121461,false
10885,12.484154,false
