page,elapsed_ms,complete
1,9.623116,false
2,9.747692,false
3,9.533807,false
4,9.628231,false
5,10.083692,false
6,9.553307,false
7,9.835615,false
8,9.810384,false
9,9.679654,false
10,9.704961,false
11,9.476423,false
12,10.529307,false
13,9.846962,false
14,12.691693,false
15,9.470615,false
16,9.186654,false
17,9.744385,false
18,10.59273,false
19,9.559346,false
20,10.432461,false
21,9.477731,false
22,10.424346,false
23,24.532462,false
24,11.445923,false
25,10.171538,false
26,10.3855,false
27,9.5705,false
28,11.640307,false
29,12.776423,false
30,9.640423,false
31,9.826577,false
32,9.866923,false
33,9.507193,false
34,10.359193,false
35,9.891769,false
36,10.390923,false
37,10.403615,false
38,9.685577,false
39,10.102961,false
40,10.576577,false
41,10.816384,false
42,11.663654,false
43,11.811192,false
44,10.833,false
45,9.287693,false
46,9.432577,false
47,9.894269,false
48,16.444807,false
49,9.8385,false
50,9.406308,false
51,9.459423,false
52,9.624307,false
53,9.692653,false
54,9.484731,false
55,9.452231,false
56,9.260692,false
57,9.690769,false
58,9.447654,false
59,9.465615,false
60,9.418884,false
61,9.423076,false
62,9.437846,false
63,9.342654,false
64,9.413808,false
65,9.401885,false
66,9.423808,false
67,9.107692,false
68,9.292153,false
69,9.402999,false
70,9.228539,false
71,9.378807,false
72,9.462384,false
73,9.412808,false
74,9.111308,false
75,9.349269,false
76,9.244193,false
77,10.010115,false
78,7.496384,false
79,15.681308,false
80,7.6105,false
81,18.224269,false
82,7.305231,false
83,7.381808,false
84,7.811577,false
85,11.204116,false
86,7.605,false
87,7.638384,false
88,12.534385,false
89,7.483538,false
90,7.305539,false
91,7.196961,false
92,7.323807,false
93,7.310961,false
94,9.401807,false
95,9.41,false
96,11.697846,false
97,9.119616,false
98,9.490654,false
99,10.425231,false
100,13.453384,false
101,8.411923,false
102,7.421192,false
103,7.808462,false
104,7.514,false
105,8.169808,false
106,8.014346,false
107,7.416808,false
108,7.389231,false
109,7.568462,false
110,7.734615,false
111,8.287423,false
112,8.293115,false
113,10.7215,false
114,8.231731,false
115,7.539308,false
116,8.179577,false
117,7.966577,false
118,16.222269,false
119,9.634923,false
120,8.8205,false
121,19.370615,false
122,7.260769,false
123,9.688885,false
124,7.486577,false
125,7.101423,false
126,7.339039,false
127,7.34,false
128,7.220308,false
129,6.956308,false
130,16.167,false
131,7.706153,false
132,7.130884,false
133,7.5545,false
134,8.531846,false
135,7.63873,false
136,7.897115,false
137,12.734192,false
138,10.499347,false
139,7.474577,false
140,7.349115,false
141,8.071385,false
142,6.941461,false
143,6.613731,false
144,6.575231,false
145,6.688962,false
146,6.778962,false
147,18.921885,false
148,9.920693,false
149,10.066154,false
150,7.626423,false
151,7.666769,false
152,8.699615,false
153,16.058,false
154,10.516038,false
155,7.5685,false
156,7.402039,false
157,7.071116,false
158,6.922,false
159,6.62,false
160,6.755692,true
