page,elapsed_ms,complete
9001,14.927577,false
9002,16.798654,false
9003,13.876731,false
9004,12.526923,false
9005,12.984192,false
9006,12.627116,false
9007,26.819692,false
9008,13.380077,false
9009,13.1305,false
9010,12.794577,false
9011,12.23473,false
9012,12.61177,false
9013,13.386577,false
9014,12.805962,false
9015,12.860077,false
9016,12.607231,false
9017,12.488116,false
9018,15.036885,false
9019,13.474769,false
9020,12.894808,false
9021,13.296269,false
9022,12.565731,false
9023,12.59,false
9024,12.812038,false
9025,15.772846,false
9026,13.413115,false
9027,12.538039,false
9028,12.229308,false
9029,12.853846,false
9030,12.382269,false
9031,14.857385,false
9032,13.661884,false
9033,12.855692,false
9034,12.586539,false
9035,12.240923,false
9036,12.514307,false
9037,12.528846,false
9038,12.771115,false
9039,13.036231,false
9040,12.726654,false
9041,12.658269,false
9042,12.639962,false
9043,12.429577,false
9044,13.015039,false
9045,12.285538,false
9046,12.92123,false
9047,12.344653,false
9048,14.554462,false
9049,13.972115,false
9050,12.662539,false
9051,12.257077,false
9052,12.783539,false
9053,12.870307,false
9054,12.817961,false
9055,12.49,false
9056,12.412923,false
9057,16.758,false
9058,12.789039,false
9059,13.064077,false
9060,12.491538,false
9061,26.636846,false
9062,13.586615,false
9063,12.682808,false
9064,13.008885,false
9065,13.099846,false
9066,15.324423,false
9067,12.460193,false
9068,12.631923,false
9069,12.347846,false
9070,16.147116,false
9071,12.690577,false
9072,12.753423,false
9073,12.038846,false
9074,13.336,false
9075,28.033154,false
9076,17.268692,false
9077,12.867039,false
9078,12.640307,false
9079,12.728692,false
9080,12.231808,false
9081,12.748077,false
9082,13.976,false
9083,12.279384,false
9084,13.319654,false
9085,12.561269,false
9086,16.630692,false
9087,12.357846,false
9088,14.083577,false
9089,13.566692,false
9090,14.187923,false
9091,13.758307,false
9092,12.566346,false
9093,12.961154,false
9094,12.521193,false
9095,12.858923,false
9096,12.468192,false
9097,13.050539,false
9098,12.599615,false
9099,12.777346,false
9100,12.301615,false
9101,12.792,false
9102,12.175,false
9103,13.072846,false
9104,12.552654,false
9105,12.861539,false
9106,11.898385,false
9107,13.267423,false
9108,12.019461,false
9109,13.038423,false
9110,12.277308,false
9111,12.9875,false
9112,12.707154,false
9113,12.807769,false
9114,12.578885,false
9115,12.914192,false
9116,12.298,false
9117,12.879616,false
9118,12.472962,false
9119,12.61923,false
9120,12.100923,false
9121,13.190885,false
9122,12.755653,false
9123,13.281231,false
9124,12.718846,false
9125,12.606423,false
9126,12.298269,false
9127,12.599192,false
9128,12.440615,false
9129,12.744885,false
9130,12.212423,false
9131,13.370769,false
9132,12.295807,false
9133,13.503461,false
9134,12.718616,false
9135,12.765846,false
9136,12.046577,false
9137,12.86477,false
9138,12.15623,false
9139,27.216693,false
9140,13.562,false
9141,12.054615,false
9142,12.8765,false
9143,11.928808,false
9144,13.138307,false
9145,12.346115,false
9146,13.816308,false
9147,14.081769,false
9148,14.442307,false
9149,13.6645,false
9150,12.736807,false
9151,13.226884,false
9152,12.791269,false
9153,12.383538,false
9154,12.178154,false
9155,13.20573,false
9156,12.588385,false
9157,12.626231,false
9158,12.162154,false
9159,13.057616,false
9160,12.741154,false
9161,12.828154,false
9162,12.279462,false
9163,12.806577,false
9164,12.373,false
9165,12.896077,false
9166,12.755308,false
9167,12.505653,false
9168,12.302731,false
9169,12.928808,false
9170,12.532923,false
9171,12.8955,false
9172,12.443423,false
9173,12.976077,false
9174,14.578307,false
9175,12.260885,false
9176,13.4385,false
9177,13.894615,false
9178,12.275115,false
9179,12.912153,false
9180,12.393307,false
9181,13.091654,false
9182,12.725923,false
9183,12.559384,false
9184,12.004577,false
9185,13.418808,false
9186,12.12627,false
9187,12.570654,false
9188,12.810923,false
