page,elapsed_ms,complete
1501,9.729615,false
1502,10.47073,false
1503,9.762962,false
1504,10.079231,false
1505,9.811,false
1506,10.01277,false
1507,9.611192,false
1508,9.865038,false
1509,9.771115,false
1510,10.044885,false
1511,9.696347,false
1512,9.634077,false
1513,9.936039,false
1514,9.605039,false
1515,9.832115,false
1516,9.651192,false
1517,10.100423,false
1518,9.744538,false
1519,9.768077,false
1520,9.915385,false
1521,10.247808,false
1522,9.899807,false
1523,10.027115,false
1524,10.048731,false
1525,9.479923,false
1526,9.793269,false
1527,9.665423,false
1528,9.825076,false
1529,9.552769,false
1530,10.41677,false
1531,9.795692,false
1532,9.971461,false
1533,9.648539,false
1534,9.915692,false
1535,9.664038,false
1536,9.6855,false
1537,9.638307,false
1538,9.73323,false
1539,10.037385,false
1540,9.888884,false
1541,10.627269,false
1542,9.718076,false
1543,10.199,false
1544,10.425423,false
1545,22.509,false
1546,10.318423,false
1547,9.939385,false
1548,10.255538,false
1549,9.710385,false
1550,9.642231,false
1551,10.042962,false
1552,9.670038,false
1553,9.673808,false
1554,9.656692,false
1555,9.946116,false
1556,9.511808,false
1557,9.816615,false
1558,9.869038,false
1559,9.5995,false
1560,9.717808,false
1561,9.869115,false
1562,9.993115,false
1563,9.833269,false
1564,9.962,false
1565,9.891654,false
1566,10.025577,false
1567,9.767846,false
1568,9.780385,false
1569,9.7885,false
1570,9.738038,false
1571,9.668654,false
1572,9.688962,false
1573,9.463577,false
1574,9.8965,false
1575,9.574077,false
1576,9.792076,false
1577,9.586231,false
1578,9.859539,false
1579,9.967154,false
1580,9.907538,false
1581,9.597385,false
1582,10.136846,false
1583,9.800731,false
1584,9.616654,false
1585,9.876885,false
1586,9.955461,false
1587,10.113192,false
1588,9.655423,false
1589,9.638692,false
1590,9.811962,false
1591,9.680961,false
1592,9.541808,false
1593,10.04077,false
1594,9.736923,false
1595,9.944038,false
1596,9.736808,false
1597,9.881192,false
1598,9.602808,false
1599,9.571154,false
1600,9.5655,false
1601,9.573692,false
1602,9.804384,false
1603,9.585,false
1604,10.196346,false
1605,9.859192,false
1606,9.844692,false
1607,9.669923,false
1608,10.198808,false
1609,9.684346,false
1610,9.922846,false
1611,9.473346,false
1612,21.62627,false
1613,10.212038,false
1614,10.619807,false
1615,16.688385,false
1616,10.925385,false
1617,11.132423,false
1618,9.864038,false
1619,10.189923,false
1620,9.922807,false
1621,10.287846,false
1622,10.003,false
1623,10.045346,false
1624,9.641385,false
1625,9.840423,false
1626,9.905962,false
1627,10.046077,false
1628,9.78923,false
1629,9.864769,false
1630,9.912654,false
1631,9.829231,false
1632,9.729269,false
1633,10.180038,false
1634,9.898154,false
1635,10.031077,false
1636,9.860577,false
1637,9.856039,false
1638,11.257307,false
1639,10.373308,false
1640,10.091884,false
1641,10.161192,false
1642,9.500962,false
1643,10.294769,false
1644,9.666654,false
1645,9.71,false
1646,9.9605,false
1647,10.15773,false
1648,10.081116,false
1649,10.152038,false
1650,9.937462,false
1651,10.093385,false
1652,10.049115,false
1653,9.789231,false
1654,10.506308,false
1655,9.779116,false
1656,9.972346,false
1657,9.77873,false
1658,9.838923,false
1659,10.124692,false
1660,9.7975,false
1661,10.502038,false
1662,9.86277,false
1663,9.783653,false
1664,9.687308,false
1665,9.784462,false
1666,9.761538,false
1667,9.942807,false
1668,9.818116,false
1669,9.712038,false
1670,9.628346,false
1671,10.178961,false
1672,9.516693,false
1673,9.671654,false
1674,9.642654,false
1675,10.203693,false
1676,9.591385,false
1677,9.858154,false
1678,10.1585,false
1679,21.655846,false
1680,10.384884,false
1681,10.425307,false
1682,10.341115,false
1683,10.115346,false
1684,9.791538,false
1685,9.60677,false
1686,10.226193,false
1687,9.788192,false
1688,10.1665,false
1689,9.515731,false
1690,10.163346,false
1691,10.374884,false
1692,9.972577,false
1693,10.040577,false
1694,9.680269,false
1695,9.826384,false
1696,9.844269,false
1697,10.070807,false
1698,9.824807,false
1699,10.01123,false
1700,9.84373,false
1701,10.1945,false
1702,9.962192,false
1703,9.837346,false
1704,9.5295,false
1705,9.613808,false
1706,9.635923,false
1707,9.629154,false
1708,9.700231,false
1709,9.833577,false
1710,9.852616,false
1711,9.638807,false
1712,9.813308,false
1713,9.817077,false
1714,9.794769,false
1715,9.789961,false
1716,9.822615,false
1717,54.895192,false
1718,13.246115,false
1719,13.758731,false
1720,11.778423,false
1721,11.716923,false
1722,10.642385,false
1723,9.991461,false
1724,11.208808,false
1725,9.921923,false
1726,9.638884,false
1727,10.070808,false
1728,9.779462,false
1729,10.010576,false
1730,10.361461,false
1731,10.1665,false
1732,12.019693,false
1733,29.710769,false
1734,28.485384,false
1735,12.634192,false
1736,13.608,false
1737,11.209769,false
1738,10.749346,false
1739,10.042115,false
1740,9.897423,false
1741,9.750384,false
1742,9.887692,false
1743,9.843308,false
1744,21.795385,false
1745,10.559807,false
1746,9.610654,false
1747,10.382654,false
1748,11.813615,false
1749,12.101154,false
1750,12.897616,false
1751,11.261231,false
1752,9.603885,false
1753,10.309193,false
1754,10.964846,false
1755,10.836461,false
1756,11.1615,false
1757,10.542576,false
1758,10.931539,false
1759,10.677116,false
1760,10.621116,false
1761,9.810038,false
1762,10.068462,false
1763,11.410884,false
1764,9.733577,false
1765,10.002385,false
1766,10.436346,false
1767,18.870961,false
1768,12.383154,false
1769,9.941538,false
1770,9.704,false
1771,9.659308,false
1772,9.771769,false
1773,9.906808,false
1774,9.595385,false
