page,elapsed_ms,complete
12001,12.192423,false
12002,13.311192,false
12003,11.883116,false
12004,13.923231,false
12005,16.807115,false
12006,12.387654,false
12007,13.053077,false
12008,14.213769,false
12009,12.484,false
12010,13.071462,false
12011,12.428769,false
12012,13.262731,false
12013,12.393846,false
12014,15.431423,false
12015,14.893077,false
12016,12.565884,false
12017,12.825769,false
12018,12.686462,false
12019,12.580731,false
12020,12.181385,false
12021,15.001962,false
12022,12.920115,false
12023,14.060615,false
12024,12.28823,false
12025,12.981154,false
12026,12.687423,false
12027,12.833346,false
12028,12.839885,false
12029,13.232231,false
12030,12.737039,false
12031,13.287923,false
12032,12.814807,false
12033,13.242885,false
12034,12.635923,false
12035,12.562461,false
12036,12.991038,false
12037,12.974961,false
12038,14.566654,false
12039,13.622154,false
12040,12.235269,false
12041,13.158307,false
12042,12.830692,false
12043,13.010038,false
12044,12.827885,false
12045,12.842269,false
12046,12.537769,false
12047,13.256692,false
12048,12.218961,false
12049,13.540769,false
12050,14.824731,false
12051,17.592731,false
12052,13.790654,false
12053,12.967693,false
12054,16.008538,false
12055,12.732577,false
12056,16.174423,false
12057,12.404577,false
12058,12.207384,false
12059,12.203461,false
12060,13.023116,false
12061,12.978923,false
12062,12.634231,false
12063,12.723423,false
12064,12.966769,false
12065,27.121269,false
12066,13.648076,false
12067,13.352423,false
12068,12.466577,false
12069,13.073885,false
12070,12.727269,false
12071,13.066808,false
12072,12.396308,false
12073,12.659461,false
12074,13.347846,false
12075,13.878193,false
12076,13.446576,false
12077,13.602692,false
12078,14.533962,false
12079,14.320846,false
12080,13.270615,false
12081,13.587077,false
12082,13.892577,false
12083,13.200346,false
12084,14.833731,false
12085,13.941346,false
12086,16.67777,false
12087,15.295115,false
12088,17.788539,false
12089,15.00823,false
12090,13.565654,false
12091,13.934423,false
12092,14.374538,false
12093,15.44123,false
12094,13.378808,false
12095,12.624923,false
12096,12.670308,false
12097,13.274615,false
12098,13.486846,false
12099,13.471654,false
12100,13.666577,false
12101,12.687116,false
12102,15.29423,false
12103,13.473923,false
12104,12.566346,false
12105,12.526539,false
12106,12.853961,false
12107,13.3025,false
12108,12.959615,false
12109,12.165807,false
12110,12.521346,false
12111,12.347231,false
12112,12.474077,false
12113,12.948962,false
12114,12.868384,false
12115,12.466346,false
12116,14.754961,false
12117,12.782385,false
12118,12.870385,false
12119,12.726308,false
12120,13.363153,false
12121,12.595154,false
12122,13.014885,false
12123,13.484654,false
12124,12.792115,false
12125,13.005269,false
12126,12.899461,false
12127,12.915231,false
12128,13.201346,false
12129,12.570423,false
12130,15.196192,false
12131,15.695461,false
12132,27.927577,false
12133,14.001654,false
12134,13.785577,false
12135,12.913769,false
12136,14.148538,false
12137,13.846885,false
12138,13.554,false
12139,14.86677,false
12140,17.438846,false
12141,15.235615,false
12142,17.565077,false
12143,14.151923,false
12144,12.627538,false
12145,13.1315,false
12146,13.107808,false
12147,16.686615,false
12148,13.330461,false
12149,14.708769,false
12150,12.446154,false
12151,13.540885,false
12152,12.722385,false
12153,12.708731,false
12154,26.165577,false
12155,13.235039,false
12156,14.148692,false
12157,12.671693,false
12158,13.314769,false
12159,14.016654,false
12160,14.716808,false
12161,12.666615,false
12162,15.835,false
12163,12.673461,false
12164,13.608846,false
12165,12.534269,false
12166,15.919923,false
12167,12.307769,false
12168,13.091077,false
12169,13.82223,false
12170,13.000154,false
12171,13.171654,false
12172,16.647538,false
12173,17.304808,false
12174,17.730346,false
12175,17.866654,false
12176,14.705731,false
12177,14.0985,false
12178,13.030692,false
12179,15.750423,false
12180,12.954962,false
12181,15.715731,false
12182,12.602346,false
12183,12.767116,false
12184,12.626962,false
