page,elapsed_ms,complete
15001,12.373192,false
15002,13.082077,false
15003,12.367307,false
15004,13.688923,false
15005,14.419193,false
15006,14.918,false
15007,18.104038,false
15008,12.621077,false
15009,13.440538,false
15010,13.294884,false
15011,13.099769,false
15012,14.904693,false
15013,15.17227,false
15014,12.351808,false
15015,13.474,false
15016,17.507154,false
15017,12.444308,false
15018,13.391461,false
15019,12.435346,false
15020,13.401385,false
15021,14.224692,false
15022,12.578539,false
15023,12.942693,false
15024,13.411,false
15025,12.657538,false
15026,12.349538,false
15027,13.247308,false
15028,12.418807,false
15029,13.427,false
15030,12.014307,false
15031,13.858346,false
15032,12.615,false
15033,13.0625,false
15034,12.37673,false
15035,13.142385,false
15036,14.479192,false
15037,12.774615,false
15038,12.859269,false
15039,12.82477,false
15040,13.063192,false
15041,12.265693,false
15042,13.095769,false
15043,12.871846,false
15044,13.063847,false
15045,12.669,false
15046,13.018423,false
15047,12.499885,false
15048,13.366231,false
15049,12.216885,false
15050,13.032962,false
15051,12.107269,false
15052,13.014384,false
15053,12.294923,false
15054,14.070231,false
15055,27.976347,false
15056,16.720423,false
15057,12.960154,false
15058,12.877347,false
15059,12.6255,false
15060,13.049923,false
15061,12.501693,false
15062,13.606615,false
15063,13.043039,false
15064,15.160885,false
15065,12.840616,false
15066,12.893193,false
15067,12.358384,false
15068,13.225076,false
15069,13.737115,false
15070,12.71273,false
15071,12.870539,false
15072,14.896346,false
15073,12.420539,false
15074,16.196385,false
15075,12.760038,false
15076,12.845693,false
15077,12.736807,false
15078,16.0125,false
15079,14.629654,false
15080,12.496808,false
15081,12.914077,false
15082,12.777576,false
15083,21.097962,false
15084,19.520308,false
15085,18.145269,false
15086,17.926423,false
15087,15.508808,false
15088,14.726423,false
15089,13.310885,false
15090,19.337,false
15091,12.321308,false
15092,13.497154,false
15093,12.23027,false
15094,13.250731,false
15095,12.417731,false
15096,13.703385,false
15097,12.20123,false
15098,13.305846,false
15099,14.711038,false
15100,15.426923,false
15101,14.495307,false
15102,14.448846,false
15103,12.337769,false
15104,12.805654,false
15105,12.654962,false
15106,13.198538,false
15107,13.284576,false
15108,18.571962,false
15109,18.256077,false
15110,19.069885,false
15111,17.353269,false
15112,14.632769,false
15113,14.187308,false
15114,12.585192,false
15115,15.280884,false
15116,16.751885,false
15117,16.47223,false
15118,12.289923,false
15119,13.532115,false
15120,12.497884,false
15121,27.300115,false
15122,14.271192,false
15123,13.832615,false
15124,12.618423,false
15125,13.033153,false
15126,12.709308,false
15127,12.782116,false
15128,12.597192,false
15129,12.988423,false
15130,12.660692,false
15131,13.082,false
15132,12.027153,false
15133,13.2365,false
15134,12.697846,false
15135,13.606538,false
15136,13.784923,false
15137,13.061654,false
15138,13.076577,false
15139,12.5,false
15140,14.035154,false
15141,14.386962,false
15142,12.188654,false
15143,13.259884,false
15144,12.386654,false
15145,13.003538,false
15146,12.3085,false
15147,12.985346,false
15148,12.789461,false
15149,13.061538,false
15150,12.321962,false
15151,13.066693,false
15152,12.084384,false
15153,13.222308,false
15154,12.585539,false
15155,13.035269,false
15156,12.589961,false
15157,13.23427,false
15158,12.788,false
15159,13.055461,false
15160,12.796038,false
15161,13.264192,false
15162,12.491808,false
15163,13.134769,false
15164,12.341884,false
15165,13.036116,false
15166,12.522384,false
15167,14.180154,false
15168,16.888116,false
15169,12.665385,false
15170,13.846077,false
15171,12.294577,false
15172,13.711154,false
15173,14.398,false
15174,12.458192,false
15175,13.194346,false
15176,14.565385,false
15177,16.572577,false
15178,15.959154,false
15179,12.790115,false
15180,13.172884,false
15181,12.952653,false
15182,12.802115,false
15183,12.587769,false
15184,12.828347,false
15185,12.606308,false
15186,12.98327,false
15187,26.749693,false
15188,14.156,false
15189,13.805307,false
15190,12.120807,false
15191,13.307692,false
15192,12.991769,false
15193,12.939846,false
15194,12.296116,false
15195,13.014692,false
15196,12.0665,false
15197,12.984462,false
15198,12.569038,false
15199,12.969539,false
15200,12.484115,false
15201,13.400885,false
15202,12.427807,false
15203,13.766193,false
15204,14.323961,false
15205,12.621731,false
15206,13.477,false
15207,14.139538,false
15208,12.653346,false
15209,13.551654,false
15210,12.41977,false
15211,12.891924,false
15212,12.857308,false
15213,13.37127,false
15214,12.454192,false
15215,16.143654,false
15216,14.406846,false
15217,12.2255,false
15218,13.635731,false
15219,14.521308,false
15220,12.733692,false
15221,13.200731,false
15222,12.688961,false
15223,13.153038,false
15224,12.952961,false
15225,16.135308,false
15226,14.113307,false
15227,14.613962,false
15228,14.113693,false
15229,14.164077,false
15230,15.204038,false
15231,16.462577,false
15232,16.017038,false
15233,12.6615,false
15234,13.26,false
15235,12.874885,false
15236,13.400461,false
15237,12.40873,false
15238,12.924923,false
15239,12.354308,false
15240,13.13127,false
15241,12.718808,false
15242,12.980692,false
15243,12.457962,false
15244,13.198038,false
15245,12.479,false
15246,12.989462,false
15247,12.584077,false
15248,13.232154,false
15249,17.918731,false
15250,15.432038,false
15251,15.693615,false
15252,18.206731,false
15253,32.60223,false
15254,17.327962,false
15255,16.380269,false
15256,14.982154,false
15257,17.431577,false
15258,14.504231,false
15259,12.735192,false
15260,13.072923,false
15261,12.724577,false
15262,13.57377,false
15263,13.101654,false
15264,12.931885,false
15265,12.878038,false
15266,12.677616,false
15267,12.922077,false
15268,12.981,false
15269,12.7445,false
15270,12.709346,false
15271,12.623231,false
15272,13.440307,false
15273,12.809154,false
15274,16.355308,false
15275,14.980038,false
15276,14.262423,false
15277,12.863192,false
15278,12.961154,false
15279,14.369577,false
15280,17.046808,false
15281,15.571885,false
15282,15.183769,false
15283,14.056731,false
15284,12.761884,false
15285,12.702346,false
15286,14.71377,false
15287,12.435731,false
15288,16.327654,false
15289,12.238577,false
15290,13.255,false
15291,12.725192,false
15292,13.219,false
15293,12.644923,false
15294,13.225884,false
